ensembl_gene_id,hgnc_symbol
ENSG00000158270,COLEC12
ENSG00000039987,BEST2
ENSG00000158321,AUTS2
ENSG00000118849,RARRES1
ENSG00000168314,MOBP
ENSG00000040731,CDH10
ENSG00000154237,LRRK1
ENSG00000148541,FAM13C
ENSG00000125409,TEKT3
ENSG00000099365,STX1B
ENSG00000143318,CASQ1
ENSG00000118946,PCDH17
ENSG00000158517,NCF1
ENSG00000154153,RETREG1
ENSG00000169783,LINGO1
ENSG00000174807,CD248
ENSG00000168334,XIRP1
ENSG00000071909,MYO3B
ENSG00000132669,RIN2
ENSG00000165813,CCDC186
ENSG00000151062,CACNA2D4
ENSG00000109927,TECTA
ENSG00000096395,MLN
ENSG00000173175,ADCY5
ENSG00000184860,SDR42E1
ENSG00000136235,GPNMB
ENSG00000109193,SULT1E1
ENSG00000148400,NOTCH1
ENSG00000101470,TNNC2
ENSG00000244752,CRYBB2
ENSG00000169224,GCSAML
ENSG00000129422,MTUS1
ENSG00000182866,LCK
ENSG00000113391,FAM172A
ENSG00000114248,LRRC31
ENSG00000232040,ZBED9
ENSG00000168994,PXDC1
ENSG00000130287,NCAN
ENSG00000215274,GAGE10
ENSG00000204634,TBC1D8
ENSG00000122188,LAX1
ENSG00000286239,
ENSG00000160716,CHRNB2
ENSG00000103375,AQP8
ENSG00000100796,PPP4R3A
ENSG00000142765,SYTL1
ENSG00000149970,CNKSR2
ENSG00000170624,SGCD
ENSG00000094796,KRT31
ENSG00000130822,PNCK
ENSG00000166923,GREM1
ENSG00000082074,FYB1
ENSG00000083782,EPYC
ENSG00000117228,GBP1
ENSG00000077063,CTTNBP2
ENSG00000132141,CCT6B
ENSG00000137877,SPTBN5
ENSG00000283516,LITAFD
ENSG00000169760,NLGN1
ENSG00000068097,HEATR6
ENSG00000167103,PIP5KL1
ENSG00000174776,WDR49
ENSG00000189325,BNIP5
ENSG00000188199,NUTM2B
ENSG00000183023,SLC8A1
ENSG00000169758,TMEM266
ENSG00000155714,PDZD9
ENSG00000154122,ANKH
ENSG00000111816,FRK
ENSG00000173281,PPP1R3B
ENSG00000137841,PLCB2
ENSG00000175564,UCP3
ENSG00000013725,CD6
ENSG00000182533,CAV3
ENSG00000267561,
ENSG00000198938,MT-CO3
ENSG00000072818,ACAP1
ENSG00000133958,UNC79
ENSG00000186919,ZACN
ENSG00000161594,KLHL10
ENSG00000102043,MTMR8
ENSG00000168918,INPP5D
ENSG00000204186,ZDBF2
ENSG00000164342,TLR3
ENSG00000285505,
ENSG00000137393,RNF144B
ENSG00000182508,LHFPL1
ENSG00000013588,GPRC5A
ENSG00000109458,GAB1
ENSG00000076067,RBMS2
ENSG00000196408,NOXO1
ENSG00000003137,CYP26B1
ENSG00000130021,PUDP
ENSG00000160318,CLDND2
ENSG00000179583,CIITA
ENSG00000004468,CD38
ENSG00000203910,C1orf146
ENSG00000134363,FST
ENSG00000179299,NSUN7
ENSG00000172232,AZU1
ENSG00000270170,NCBP2AS2
ENSG00000078487,ZCWPW1
ENSG00000204116,CHIC1
ENSG00000283526,PRRT1B
ENSG00000172403,SYNPO2
ENSG00000162383,SLC1A7
ENSG00000111405,ENDOU
ENSG00000236383,CCDC200
ENSG00000254469,XNDC1N
ENSG00000124762,CDKN1A
ENSG00000091181,IL5RA
ENSG00000079739,PGM1
ENSG00000161996,WDR90
ENSG00000198763,MT-ND2
ENSG00000138496,PARP9
ENSG00000118298,CA14
ENSG00000183354,KIAA2026
ENSG00000183955,KMT5A
ENSG00000206177,HBM
ENSG00000095587,TLL2
ENSG00000129221,AIPL1
ENSG00000182885,ADGRG3
ENSG00000255663,
ENSG00000144152,FBLN7
ENSG00000177483,RBM44
ENSG00000177707,NECTIN3
ENSG00000087237,CETP
ENSG00000131018,SYNE1
ENSG00000154493,C10orf90
ENSG00000185056,C5orf47
ENSG00000198019,FCGR1BP
ENSG00000114473,IQCG
ENSG00000139292,LGR5
ENSG00000102302,FGD1
ENSG00000277639,
ENSG00000171150,SOCS5
ENSG00000162669,HFM1
ENSG00000138080,EMILIN1
ENSG00000113520,IL4
ENSG00000137831,UACA
ENSG00000169994,MYO7B
ENSG00000132938,MTUS2
ENSG00000172782,FADS6
ENSG00000198569,SLC34A3
ENSG00000135773,CAPN9
ENSG00000185038,MROH2A
ENSG00000167476,JSRP1
ENSG00000009724,MASP2
ENSG00000104371,DKK4
ENSG00000169962,TAS1R3
ENSG00000148357,HMCN2
ENSG00000101871,MID1
ENSG00000169752,NRG4
ENSG00000188163,FAM166A
ENSG00000163207,IVL
ENSG00000255526,NEDD8-MDP1
ENSG00000143552,NUP210L
ENSG00000144642,RBMS3
ENSG00000170209,ANKK1
ENSG00000064787,BCAS1
ENSG00000198727,MT-CYB
ENSG00000100647,SUSD6
ENSG00000070729,CNGB1
ENSG00000174792,ODAPH
ENSG00000108551,RASD1
ENSG00000146648,EGFR
ENSG00000186714,CCDC73
ENSG00000164976,MYORG
ENSG00000273003,ARL2-SNX15
ENSG00000182700,IGIP
ENSG00000172771,EFCAB12
ENSG00000125510,OPRL1
ENSG00000155428,TRIM74
ENSG00000137491,SLCO2B1
ENSG00000105662,CRTC1
ENSG00000277957,SENP3-EIF4A1
ENSG00000137959,IFI44L
ENSG00000277399,GPR179
ENSG00000143344,RGL1
ENSG00000074276,CDHR2
ENSG00000179104,TMTC2
ENSG00000175701,MTLN
ENSG00000008516,MMP25
ENSG00000150773,PIH1D2
ENSG00000165917,RAPSN
ENSG00000113763,UNC5A
ENSG00000125531,FNDC11
ENSG00000107779,BMPR1A
ENSG00000185267,CDNF
ENSG00000120696,KBTBD7
ENSG00000076351,SLC46A1
ENSG00000011052,NME1-NME2
ENSG00000244694,PTCHD4
ENSG00000128849,CGNL1
ENSG00000103723,AP3B2
ENSG00000184560,SPEM2
ENSG00000086967,MYBPC2
ENSG00000166106,ADAMTS15
ENSG00000196296,ATP2A1
ENSG00000163810,TGM4
ENSG00000156103,MMP16
ENSG00000164707,SLC13A4
ENSG00000134769,DTNA
ENSG00000184811,TRARG1
ENSG00000166569,CPLX4
ENSG00000074803,SLC12A1
ENSG00000167880,EVPL
ENSG00000073670,ADAM11
ENSG00000010295,IFFO1
ENSG00000124256,ZBP1
ENSG00000168038,ULK4
ENSG00000174233,ADCY6
ENSG00000197181,PIWIL2
ENSG00000114656,CFAP92
ENSG00000103313,MEFV
ENSG00000023839,ABCC2
ENSG00000117245,KIF17
ENSG00000162804,SNED1
ENSG00000157343,ARMC12
ENSG00000077009,NMRK2
ENSG00000162746,FCRLB
ENSG00000120457,KCNJ5
ENSG00000158125,XDH
ENSG00000254979,
ENSG00000144045,DQX1
ENSG00000268400,
ENSG00000181585,TMIE
ENSG00000274808,TBC1D3B
ENSG00000136147,PHF11
ENSG00000205436,EXOC3L4
ENSG00000285188,
ENSG00000129159,KCNC1
ENSG00000050767,COL23A1
ENSG00000184502,GAST
ENSG00000171714,ANO5
ENSG00000175697,GPR156
ENSG00000074356,NCBP3
ENSG00000138964,PARVG
ENSG00000197353,LYPD2
ENSG00000075290,WNT8B
ENSG00000166596,CFAP52
ENSG00000173269,MMRN2
ENSG00000149177,PTPRJ
ENSG00000162148,PPP1R32
ENSG00000101213,PTK6
ENSG00000141404,GNAL
ENSG00000112379,ARFGEF3
ENSG00000183486,MX2
ENSG00000018408,WWTR1
ENSG00000258643,BCL2L2-PABPN1
ENSG00000184925,LCN12
ENSG00000187122,SLIT1
ENSG00000198870,STKLD1
ENSG00000100156,SLC16A8
ENSG00000131730,CKMT2
ENSG00000091137,SLC26A4
ENSG00000188897,
ENSG00000186645,SPDYE17
ENSG00000147144,CCDC120
ENSG00000161133,USP41
ENSG00000158156,XKR8
ENSG00000139289,PHLDA1
ENSG00000086730,LAT2
ENSG00000147174,GCNA
ENSG00000173166,RAPH1
ENSG00000185561,TLCD2
ENSG00000073711,PPP2R3A
ENSG00000113070,HBEGF
ENSG00000213949,ITGA1
ENSG00000248672,LY75-CD302
ENSG00000146839,ZAN
ENSG00000105675,ATP4A
ENSG00000185105,MYADML2
ENSG00000140465,CYP1A1
ENSG00000130433,CACNG6
ENSG00000176927,EFCAB5
ENSG00000255439,
ENSG00000179168,GGN
ENSG00000136205,TNS3
ENSG00000102024,PLS3
ENSG00000114019,AMOTL2
ENSG00000158258,CLSTN2
ENSG00000284395,PERCC1
ENSG00000134242,PTPN22
ENSG00000141622,RNF165
ENSG00000008300,CELSR3
ENSG00000170426,SDR9C7
ENSG00000169252,ADRB2
ENSG00000087085,ACHE
ENSG00000068976,PYGM
ENSG00000174844,DNAH12
ENSG00000235098,ANKRD65
ENSG00000170153,RNF150
ENSG00000089041,P2RX7
ENSG00000143772,ITPKB
ENSG00000092200,RPGRIP1
ENSG00000223573,TINCR
ENSG00000277494,GPIHBP1
ENSG00000101751,POLI
ENSG00000122986,HVCN1
ENSG00000179954,SSC5D
ENSG00000147206,NXF3
ENSG00000157927,RADIL
ENSG00000204913,LRRC3C
ENSG00000165300,SLITRK5
ENSG00000049540,ELN
ENSG00000006283,CACNA1G
ENSG00000139160,ETFBKMT
ENSG00000104332,SFRP1
ENSG00000249590,
ENSG00000095203,EPB41L4B
ENSG00000130147,SH3BP4
ENSG00000188613,NANOS1
ENSG00000146453,PNLDC1
ENSG00000168246,UBTD2
ENSG00000144596,GRIP2
ENSG00000004776,HSPB6
ENSG00000120549,KIAA1217
ENSG00000198156,NPIPB6
ENSG00000138615,CILP
ENSG00000136449,MYCBPAP
ENSG00000189057,FAM111B
ENSG00000128276,RFPL3
ENSG00000171533,MAP6
ENSG00000036448,MYOM2
ENSG00000124602,UNC5CL
ENSG00000145283,SLC10A6
ENSG00000131480,AOC2
ENSG00000081985,IL12RB2
ENSG00000151376,ME3
ENSG00000082438,COBLL1
ENSG00000148488,ST8SIA6
ENSG00000103184,SEC14L5
ENSG00000107036,RIC1
ENSG00000197415,VEPH1
ENSG00000188732,FAM221A
ENSG00000128342,LIF
ENSG00000198886,MT-ND4
ENSG00000156574,NODAL
ENSG00000186479,RGS7BP
ENSG00000176945,MUC20
ENSG00000057294,PKP2
ENSG00000250644,
ENSG00000164344,KLKB1
ENSG00000179564,LSMEM2
ENSG00000070985,TRPM5
ENSG00000007516,BAIAP3
ENSG00000147647,DPYS
ENSG00000180875,GREM2
ENSG00000158220,ESYT3
ENSG00000169583,CLIC3
ENSG00000258388,PPT2-EGFL8
ENSG00000082482,KCNK2
ENSG00000091436,MAP3K20
ENSG00000104921,FCER2
ENSG00000170835,CEL
ENSG00000164061,BSN
ENSG00000135740,SLC9A5
ENSG00000174562,KLK15
ENSG00000070808,CAMK2A
ENSG00000106479,ZNF862
ENSG00000112769,LAMA4
ENSG00000128242,GAL3ST1
ENSG00000160886,LY6K
ENSG00000134817,APLNR
ENSG00000204991,SPIRE2
ENSG00000078618,NRDC
ENSG00000145723,GIN1
ENSG00000272968,RBAK-RBAKDN
ENSG00000186452,TMPRSS12
ENSG00000177570,SAMD12
ENSG00000142233,NTN5
ENSG00000101384,JAG1
ENSG00000160323,ADAMTS13
ENSG00000174405,LIG4
ENSG00000197540,GZMM
ENSG00000184838,PRR16
ENSG00000256029,
ENSG00000080561,MID2
ENSG00000072952,IRAG1
ENSG00000159625,DRC7
ENSG00000143153,ATP1B1
ENSG00000198125,MB
ENSG00000241852,C8orf58
ENSG00000106328,FSCN3
ENSG00000135519,KCNH3
ENSG00000151151,IPMK
ENSG00000112936,C7
ENSG00000278685,IQCA1L
ENSG00000169992,NLGN2
ENSG00000140481,CCDC33
ENSG00000179023,KLHDC7A
ENSG00000255587,RAB44
ENSG00000154639,CXADR
ENSG00000168234,TTC39C
ENSG00000186160,CYP4Z1
ENSG00000110042,DTX4
ENSG00000248767,FOXL3
ENSG00000117586,TNFSF4
ENSG00000183111,ARHGEF37
ENSG00000124143,ARHGAP40
ENSG00000206535,LNP1
ENSG00000166800,LDHAL6A
ENSG00000225931,
ENSG00000166428,PLD4
ENSG00000187806,TMEM202
ENSG00000205978,NYNRIN
ENSG00000133019,CHRM3
ENSG00000091428,RAPGEF4
ENSG00000120645,IQSEC3
ENSG00000204248,COL11A2
ENSG00000185974,GRK1
ENSG00000211448,DIO2
ENSG00000110900,TSPAN11
ENSG00000152137,HSPB8
ENSG00000128203,ASPHD2
ENSG00000279073,
ENSG00000115137,DNAJC27
ENSG00000116254,CHD5
ENSG00000091106,NLRC4
ENSG00000171777,RASGRP4
ENSG00000283496,ZNF511-PRAP1
ENSG00000131737,KRT34
ENSG00000226174,TEX22
ENSG00000077080,ACTL6B
ENSG00000185920,PTCH1
ENSG00000172426,RSPH9
ENSG00000102359,SRPX2
ENSG00000167711,SERPINF2
ENSG00000167207,NOD2
ENSG00000154227,CERS3
ENSG00000134827,TCN1
ENSG00000232434,AJM1
ENSG00000137727,ARHGAP20
ENSG00000053108,FSTL4
ENSG00000137507,LRRC32
ENSG00000151651,ADAM8
ENSG00000170965,PLAC1
ENSG00000185739,SRL
ENSG00000142748,FCN3
ENSG00000125538,IL1B
ENSG00000172183,ISG20
ENSG00000100485,SOS2
ENSG00000140403,DNAJA4
ENSG00000015413,DPEP1
ENSG00000196689,TRPV1
ENSG00000167483,NIBAN3
ENSG00000134160,TRPM1
ENSG00000142583,SLC2A5
ENSG00000179580,RNF151
ENSG00000125046,SSUH2
ENSG00000154127,UBASH3B
ENSG00000258484,SPESP1
ENSG00000142623,PADI1
ENSG00000139899,CBLN3
ENSG00000158352,SHROOM4
ENSG00000146122,DAAM2
ENSG00000163491,NEK10
ENSG00000136872,ALDOB
ENSG00000112599,GUCA1B
ENSG00000163352,LENEP
ENSG00000164603,BMT2
ENSG00000108688,CCL7
ENSG00000131379,C3orf20
ENSG00000173809,TDRD12
ENSG00000196338,NLGN3
ENSG00000146674,IGFBP3
ENSG00000180697,C3orf22
ENSG00000177103,DSCAML1
ENSG00000163631,ALB
ENSG00000226979,LTA
ENSG00000184389,A3GALT2
ENSG00000152402,GUCY1A2
ENSG00000008226,DLEC1
ENSG00000188822,CNR2
ENSG00000092009,CMA1
ENSG00000088836,SLC4A11
ENSG00000172367,PDZD3
ENSG00000172575,RASGRP1
ENSG00000100385,IL2RB
ENSG00000152990,ADGRA3
ENSG00000182308,DCAF4L1
ENSG00000123096,SSPN
ENSG00000171617,ENC1
ENSG00000197599,CCDC154
ENSG00000176749,CDK5R1
ENSG00000144712,CAND2
ENSG00000147027,TMEM47
ENSG00000184384,MAML2
ENSG00000176046,NUPR1
ENSG00000157240,FZD1
ENSG00000188883,KLRG2
ENSG00000198680,TUSC1
ENSG00000158458,NRG2
ENSG00000157551,KCNJ15
ENSG00000170846,
ENSG00000187144,SPATA21
ENSG00000101222,SPEF1
ENSG00000183773,AIFM3
ENSG00000104381,GDAP1
ENSG00000146858,ZC3HAV1L
ENSG00000125508,SRMS
ENSG00000183196,CHST6
ENSG00000167195,GOLGA6C
ENSG00000146243,IRAK1BP1
ENSG00000162438,CTRC
ENSG00000119946,CNNM1
ENSG00000150672,DLG2
ENSG00000133488,SEC14L4
ENSG00000129437,KLK14
ENSG00000215915,ATAD3C
ENSG00000186765,FSCN2
ENSG00000070031,SCT
ENSG00000092051,JPH4
ENSG00000198650,TAT
ENSG00000117148,ACTL8
ENSG00000196369,SRGAP2B
ENSG00000019186,CYP24A1
ENSG00000168621,GDNF
ENSG00000102174,PHEX
ENSG00000066248,NGEF
ENSG00000109943,CRTAM
ENSG00000108602,ALDH3A1
ENSG00000175189,INHBC
ENSG00000175544,CABP4
ENSG00000151474,FRMD4A
ENSG00000176542,USF3
ENSG00000157890,MEGF11
ENSG00000153930,ANKFN1
ENSG00000168490,PHYHIP
ENSG00000132681,ATP1A4
ENSG00000253304,TMEM200B
ENSG00000184979,USP18
ENSG00000178184,PARD6G
ENSG00000092969,TGFB2
ENSG00000189350,TOGARAM2
ENSG00000170579,DLGAP1
ENSG00000146281,PM20D2
ENSG00000167774,
ENSG00000273025,
ENSG00000100342,APOL1
ENSG00000123901,GPR83
ENSG00000285542,
ENSG00000141574,SECTM1
ENSG00000172175,MALT1
ENSG00000101665,SMAD7
ENSG00000228570,NUTM2E
ENSG00000179761,PIPOX
ENSG00000183260,ABHD16B
ENSG00000162407,PLPP3
ENSG00000167419,LPO
ENSG00000163885,CFAP100
ENSG00000168928,CTRB2
ENSG00000145198,VWA5B2
ENSG00000140807,NKD1
ENSG00000171487,NLRP5
ENSG00000125998,FAM83C
ENSG00000105479,ODAD1
ENSG00000141447,OSBPL1A
ENSG00000198576,ARC
ENSG00000184350,MRGPRE
ENSG00000197208,SLC22A4
ENSG00000173320,STOX2
ENSG00000144815,NXPE3
ENSG00000154240,CEP112
ENSG00000254535,PABPC4L
ENSG00000114541,FRMD4B
ENSG00000154342,WNT3A
ENSG00000161328,LRRC56
ENSG00000079101,CLUL1
ENSG00000226650,KIF4B
ENSG00000198648,STK39
ENSG00000112149,CD83
ENSG00000144410,CPO
ENSG00000284917,EEF1AKMT4-ECE2
ENSG00000279817,
ENSG00000197980,LEKR1
ENSG00000214954,LRRC69
ENSG00000168070,MAJIN
ENSG00000204839,MROH6
ENSG00000103269,RHBDL1
ENSG00000198734,F5
ENSG00000198712,MT-CO2
ENSG00000155850,SLC26A2
ENSG00000130592,LSP1
ENSG00000168389,MFSD2A
ENSG00000279584,
ENSG00000178732,GP5
ENSG00000110169,HPX
ENSG00000135094,SDS
ENSG00000155465,SLC7A7
ENSG00000171033,PKIA
ENSG00000174950,CD164L2
ENSG00000131096,PYY
ENSG00000285304,
ENSG00000135835,KIAA1614
ENSG00000205336,ADGRG1
ENSG00000101605,MYOM1
ENSG00000110400,NECTIN1
ENSG00000107611,CUBN
ENSG00000286025,FAM246C
ENSG00000065809,FAM107B
ENSG00000108984,MAP2K6
ENSG00000189143,CLDN4
ENSG00000140506,LMAN1L
ENSG00000132958,TPTE2
ENSG00000104888,SLC17A7
ENSG00000278989,
ENSG00000163328,GPR155
ENSG00000277363,SRCIN1
ENSG00000164124,TMEM144
ENSG00000124713,GNMT
ENSG00000169896,ITGAM
ENSG00000162409,PRKAA2
ENSG00000152292,SH2D6
ENSG00000167525,PROCA1
ENSG00000143882,ATP6V1C2
ENSG00000170498,KISS1
ENSG00000213204,
ENSG00000177425,PAWR
ENSG00000183718,TRIM52
ENSG00000156413,FUT6
ENSG00000188037,CLCN1
ENSG00000138764,CCNG2
ENSG00000268655,
ENSG00000142178,SIK1
ENSG00000205693,MANSC4
ENSG00000197565,COL4A6
ENSG00000154678,PDE1C
ENSG00000159314,ARHGAP27
ENSG00000186510,CLCNKA
ENSG00000144233,AMMECR1L
ENSG00000089847,ANKRD24
ENSG00000026950,BTN3A1
ENSG00000125775,SDCBP2
ENSG00000146267,FAXC
ENSG00000134259,NGF
ENSG00000142319,SLC6A3
ENSG00000134668,SPOCD1
ENSG00000165152,PGAP4
ENSG00000099338,CATSPERG
ENSG00000065371,ROPN1
ENSG00000112499,SLC22A2
ENSG00000180745,CLRN3
ENSG00000276747,PADI6
ENSG00000179292,TMEM151A
ENSG00000180929,GPR62
ENSG00000182175,RGMA
ENSG00000178385,PLEKHM3
ENSG00000117425,PTCH2
ENSG00000136110,CNMD
ENSG00000126218,F10
ENSG00000256646,
ENSG00000166341,DCHS1
ENSG00000189001,SBSN
ENSG00000119938,PPP1R3C
ENSG00000159713,TPPP3
ENSG00000260914,
ENSG00000111241,FGF6
ENSG00000284791,SMIM41
ENSG00000174808,BTC
ENSG00000117407,ARTN
ENSG00000047662,FAM184B
ENSG00000111181,SLC6A12
ENSG00000164114,MAP9
ENSG00000126337,KRT36
ENSG00000280778,
ENSG00000125650,PSPN
ENSG00000069424,KCNAB2
ENSG00000176919,C8G
ENSG00000157766,ACAN
ENSG00000164076,CAMKV
ENSG00000184986,TMEM121
ENSG00000189051,RNF222
ENSG00000146242,TPBG
ENSG00000178971,CTC1
ENSG00000049130,KITLG
ENSG00000137634,NXPE4
ENSG00000279207,
ENSG00000156427,FGF18
ENSG00000178623,GPR35
ENSG00000205832,C16orf96
ENSG00000203952,CCDC160
ENSG00000279491,
ENSG00000105088,OLFM2
ENSG00000165312,OTUD1
ENSG00000137501,SYTL2
ENSG00000198846,TOX
ENSG00000124126,PREX1
ENSG00000198804,MT-CO1
ENSG00000275342,PRAG1
ENSG00000113389,NPR3
ENSG00000141293,SKAP1
ENSG00000157856,DRC1
ENSG00000213578,CPLX3
ENSG00000146426,TIAM2
ENSG00000176194,CIDEA
ENSG00000166446,CDYL2
ENSG00000099812,MISP
ENSG00000166246,DNAAF8
ENSG00000197748,CFAP43
ENSG00000162006,MSLNL
ENSG00000138166,DUSP5
ENSG00000106991,ENG
ENSG00000037042,TUBG2
ENSG00000102445,RUBCNL
ENSG00000179698,WDR97
ENSG00000267795,SMIM22
ENSG00000144476,ACKR3
ENSG00000117983,MUC5B
ENSG00000110076,NRXN2
ENSG00000134020,PEBP4
ENSG00000144460,NYAP2
ENSG00000091536,MYO15A
ENSG00000204291,COL15A1
ENSG00000164197,RNF180
ENSG00000107518,ATRNL1
ENSG00000101049,SGK2
ENSG00000255393,OOSP4B
ENSG00000173198,CYSLTR1
ENSG00000111224,PARP11
ENSG00000169427,KCNK9
ENSG00000101440,ASIP
ENSG00000155893,PXYLP1
ENSG00000086991,NOX4
ENSG00000125965,GDF5
ENSG00000184292,TACSTD2
ENSG00000171094,ALK
ENSG00000176428,VPS37D
ENSG00000134183,GNAT2
ENSG00000128641,MYO1B
ENSG00000157734,SNX22
ENSG00000180210,F2
ENSG00000116544,DLGAP3
ENSG00000267001,
ENSG00000279267,
ENSG00000184788,SATL1
ENSG00000175175,PPM1E
ENSG00000259399,TGIF2-RAB5IF
ENSG00000173366,
ENSG00000205277,MUC12
ENSG00000139988,RDH12
ENSG00000183615,FAM167B
ENSG00000167693,NXN
ENSG00000196639,HRH1
ENSG00000145416,MARCHF1
ENSG00000010610,CD4
ENSG00000187123,LYPD6
ENSG00000240038,AMY2B
ENSG00000105642,KCNN1
ENSG00000160471,COX6B2
ENSG00000145244,CORIN
ENSG00000170464,DNAJC18
ENSG00000196569,LAMA2
ENSG00000198920,KIAA0753
ENSG00000111331,OAS3
ENSG00000121101,TEX14
ENSG00000133985,TTC9
ENSG00000197702,PARVA
ENSG00000198483,ANKRD35
ENSG00000177459,ERICH5
ENSG00000139973,SYT16
ENSG00000146926,ASB10
ENSG00000123119,NECAB1
ENSG00000008056,SYN1
ENSG00000184898,RBM43
ENSG00000262660,
ENSG00000219545,UMAD1
ENSG00000273777,CEACAM20
ENSG00000147202,DIAPH2
ENSG00000169330,MINAR1
ENSG00000140511,HAPLN3
ENSG00000064692,SNCAIP
ENSG00000110436,SLC1A2
ENSG00000070159,PTPN3
ENSG00000135049,AGTPBP1
ENSG00000156886,ITGAD
ENSG00000196900,TEX43
ENSG00000256061,DNAAF4
ENSG00000166796,LDHC
ENSG00000143434,SEMA6C
ENSG00000188064,WNT7B
ENSG00000159239,
ENSG00000116032,GRIN3B
ENSG00000124449,IRGC
ENSG00000140254,DUOXA1
ENSG00000151422,FER
ENSG00000084112,SSH1
ENSG00000102057,KCND1
ENSG00000175311,ANKS4B
ENSG00000187942,LDLRAD2
ENSG00000182896,TMEM95
ENSG00000111801,BTN3A3
ENSG00000178222,RNF212
ENSG00000188766,SPRED3
ENSG00000184524,CEND1
ENSG00000272442,
ENSG00000109832,DDX25
ENSG00000139890,REM2
ENSG00000073150,PANX2
ENSG00000196550,FAM72A
ENSG00000008323,PLEKHG6
ENSG00000113600,C9
ENSG00000070388,FGF22
ENSG00000175315,CST6
ENSG00000272297,
ENSG00000167614,TTYH1
ENSG00000059915,PSD
ENSG00000163501,IHH
ENSG00000130413,STK33
ENSG00000124343,XG
ENSG00000197818,SLC9A8
ENSG00000140279,DUOX2
ENSG00000168502,MTCL1
ENSG00000280422,
ENSG00000134258,VTCN1
ENSG00000148948,LRRC4C
ENSG00000010282,HHATL
ENSG00000188641,DPYD
ENSG00000288675,PANO1
ENSG00000185291,IL3RA
ENSG00000186642,PDE2A
ENSG00000160460,SPTBN4
ENSG00000249884,RNF103-CHMP3
ENSG00000130300,PLVAP
ENSG00000095397,WHRN
ENSG00000145700,ANKRD31
ENSG00000196116,TDRD7
ENSG00000111846,GCNT2
ENSG00000161681,SHANK1
ENSG00000063660,GPC1
ENSG00000143847,PPFIA4
ENSG00000139405,RITA1
ENSG00000185100,ADSS1
ENSG00000188818,ZDHHC11
ENSG00000088899,LZTS3
ENSG00000166558,SLC38A8
ENSG00000188263,IL17REL
ENSG00000145428,RNF175
ENSG00000010379,SLC6A13
ENSG00000176994,SMCR8
ENSG00000122547,EEPD1
ENSG00000109667,SLC2A9
ENSG00000138735,PDE5A
ENSG00000168811,IL12A
ENSG00000178568,ERBB4
ENSG00000172031,EPHX4
ENSG00000133101,CCNA1
ENSG00000126822,PLEKHG3
ENSG00000072121,ZFYVE26
ENSG00000099985,OSM
ENSG00000154359,LONRF1
ENSG00000286221,
ENSG00000132122,SPATA6
ENSG00000182870,GALNT9
ENSG00000144550,CPNE9
ENSG00000128298,BAIAP2L2
ENSG00000080200,CRYBG3
ENSG00000166546,BEAN1
ENSG00000261459,
ENSG00000106113,CRHR2
ENSG00000159374,M1AP
ENSG00000143341,HMCN1
ENSG00000173156,RHOD
ENSG00000215912,TTC34
ENSG00000137936,BCAR3
ENSG00000152782,PANK1
ENSG00000151364,KCTD14
ENSG00000157693,TMEM268
ENSG00000159788,RGS12
ENSG00000182263,FIGN
ENSG00000196981,WDR5B
ENSG00000162631,NTNG1
ENSG00000269179,
ENSG00000074855,ANO8
ENSG00000118160,SLC8A2
ENSG00000047634,SCML1
ENSG00000076258,FMO4
ENSG00000053918,KCNQ1
ENSG00000175699,CCDC197
ENSG00000105523,FAM83E
ENSG00000285292,ABCF2-H2BK1
ENSG00000128917,DLL4
ENSG00000118094,TREH
ENSG00000150510,FAM124A
ENSG00000197889,MEIG1
ENSG00000188000,OR7D2
ENSG00000213085,CFAP45
ENSG00000088756,ARHGAP28
ENSG00000188624,IGFL3
ENSG00000011201,ANOS1
ENSG00000285000,
ENSG00000162869,PPP1R21
ENSG00000269035,
ENSG00000166016,ABTB2
ENSG00000185792,NLRP9
ENSG00000187905,LRRC74B
ENSG00000168481,LGI3
ENSG00000139926,FRMD6
ENSG00000065621,GSTO2
ENSG00000182450,KCNK4
ENSG00000131080,EDA2R
ENSG00000082497,SERTAD4
ENSG00000116525,TRIM62
ENSG00000181381,DDX60L
ENSG00000162398,LEXM
ENSG00000177989,ODF3B
ENSG00000105374,NKG7
ENSG00000166589,CDH16
ENSG00000170615,SLC26A5
ENSG00000268643,
ENSG00000134775,FHOD3
ENSG00000182324,KCNJ14
ENSG00000139626,ITGB7
ENSG00000188107,EYS
ENSG00000254827,SLC22A18AS
ENSG00000115705,TPO
ENSG00000006059,KRT33A
ENSG00000065534,MYLK
ENSG00000172382,PRSS27
ENSG00000175003,SLC22A1
ENSG00000088812,ATRN
ENSG00000137460,FHDC1
ENSG00000105976,MET
ENSG00000130758,MAP3K10
ENSG00000135362,PRR5L
ENSG00000149926,TLCD3B
ENSG00000285283,
ENSG00000167588,GPD1
ENSG00000250803,
ENSG00000171219,CDC42BPG
ENSG00000183150,GPR19
ENSG00000124391,IL17C
ENSG00000188582,PAQR9
ENSG00000251287,ALG1L2
ENSG00000155754,C2CD6
ENSG00000133256,PDE6B
ENSG00000122641,INHBA
ENSG00000110031,LPXN
ENSG00000144481,TRPM8
ENSG00000129646,QRICH2
ENSG00000088002,SULT2B1
ENSG00000197603,CPLANE1
ENSG00000188316,ENO4
ENSG00000047936,ROS1
ENSG00000103710,RASL12
ENSG00000183579,ZNRF3
ENSG00000108379,WNT3
ENSG00000086717,PPEF1
