ensembl_gene_id,hgnc_symbol
ENSG00000106714,CNTNAP3
ENSG00000157326,DHRS4
ENSG00000185896,LAMP1
ENSG00000174125,TLR1
ENSG00000173465,ZNRD2
ENSG00000163428,LRRC58
ENSG00000099385,BCL7C
ENSG00000099203,TMED1
ENSG00000115687,PASK
ENSG00000129295,DNAAF11
ENSG00000137824,RMDN3
ENSG00000167004,PDIA3
ENSG00000110651,CD81
ENSG00000113845,TIMMDC1
ENSG00000174473,GALNTL6
ENSG00000182979,MTA1
ENSG00000151917,BEND6
ENSG00000161671,EMC10
ENSG00000135636,DYSF
ENSG00000103351,CLUAP1
ENSG00000160813,PPP1R35
ENSG00000180739,S1PR5
ENSG00000141696,P3H4
ENSG00000103056,SMPD3
ENSG00000090097,PCBP4
ENSG00000114331,ACAP2
ENSG00000106524,ANKMY2
ENSG00000134590,RTL8C
ENSG00000170385,SLC30A1
ENSG00000130066,SAT1
ENSG00000120725,SIL1
ENSG00000178726,THBD
ENSG00000109381,ELF2
ENSG00000185880,TRIM69
ENSG00000123684,LPGAT1
ENSG00000182253,SYNM
ENSG00000178425,NT5DC1
ENSG00000123892,RAB38
ENSG00000170345,FOS
ENSG00000130748,TMEM160
ENSG00000115548,KDM3A
ENSG00000163535,SGO2
ENSG00000167136,ENDOG
ENSG00000130559,CAMSAP1
ENSG00000260314,MRC1
ENSG00000174099,MSRB3
ENSG00000157873,TNFRSF14
ENSG00000111670,GNPTAB
ENSG00000181045,SLC26A11
ENSG00000140396,NCOA2
ENSG00000173848,NET1
ENSG00000146802,TMEM168
ENSG00000168505,GBX2
ENSG00000120051,CFAP58
ENSG00000162706,CADM3
ENSG00000198732,SMOC1
ENSG00000168564,CDKN2AIP
ENSG00000133812,SBF2
ENSG00000111863,ADTRP
ENSG00000188549,CCDC9B
ENSG00000128045,RASL11B
ENSG00000144749,LRIG1
ENSG00000075420,FNDC3B
ENSG00000138028,CGREF1
ENSG00000171606,ZNF274
ENSG00000155660,PDIA4
ENSG00000078114,NEBL
ENSG00000104522,GFUS
ENSG00000104870,FCGRT
ENSG00000099797,TECR
ENSG00000125733,TRIP10
ENSG00000160446,ZDHHC12
ENSG00000063854,HAGH
ENSG00000175063,UBE2C
ENSG00000107819,SFXN3
ENSG00000101439,CST3
ENSG00000064012,CASP8
ENSG00000181396,OGFOD3
ENSG00000138623,SEMA7A
ENSG00000122417,ODF2L
ENSG00000162645,GBP2
ENSG00000196208,GREB1
ENSG00000102908,NFAT5
ENSG00000164039,BDH2
ENSG00000178776,C5orf46
ENSG00000042493,CAPG
ENSG00000125730,C3
ENSG00000130827,PLXNA3
ENSG00000059588,TARBP1
ENSG00000119906,SLF2
ENSG00000085662,AKR1B1
ENSG00000177169,ULK1
ENSG00000196378,ZNF34
ENSG00000030419,IKZF2
ENSG00000103811,CTSH
ENSG00000175416,CLTB
ENSG00000203805,PLPP4
ENSG00000011028,MRC2
ENSG00000164308,ERAP2
ENSG00000148362,PAXX
ENSG00000011422,PLAUR
ENSG00000152582,SPEF2
ENSG00000169855,ROBO1
ENSG00000129680,MAP7D3
ENSG00000124201,ZNFX1
ENSG00000162734,PEA15
ENSG00000118496,FBXO30
ENSG00000116539,ASH1L
ENSG00000135404,CD63
ENSG00000137965,IFI44
ENSG00000150593,PDCD4
ENSG00000139173,TMEM117
ENSG00000165084,C8orf34
ENSG00000078369,GNB1
ENSG00000082146,STRADB
ENSG00000181722,ZBTB20
ENSG00000161904,LEMD2
ENSG00000132718,SYT11
ENSG00000132003,ZSWIM4
ENSG00000134986,NREP
ENSG00000110881,ASIC1
ENSG00000074416,MGLL
ENSG00000204175,GPRIN2
ENSG00000158158,CNNM4
ENSG00000169223,LMAN2
ENSG00000119977,TCTN3
ENSG00000162402,USP24
ENSG00000028116,VRK2
ENSG00000141258,SGSM2
ENSG00000101000,PROCR
ENSG00000003096,KLHL13
ENSG00000213420,GPC2
ENSG00000100852,ARHGAP5
ENSG00000118680,MYL12B
ENSG00000228474,OST4
ENSG00000099624,ATP5F1D
ENSG00000186222,BLOC1S4
ENSG00000139278,GLIPR1
ENSG00000157510,AFAP1L1
ENSG00000069974,RAB27A
ENSG00000135414,GDF11
ENSG00000183778,B3GALT5
ENSG00000147548,NSD3
ENSG00000204540,PSORS1C1
ENSG00000030110,BAK1
ENSG00000178795,GDPD4
ENSG00000262655,SPON1
ENSG00000092068,SLC7A8
ENSG00000101150,TPD52L2
ENSG00000002549,LAP3
ENSG00000176148,TCP11L1
ENSG00000122203,KIAA1191
ENSG00000198816,ZNF358
ENSG00000137073,UBAP2
ENSG00000147124,ZNF41
ENSG00000077616,NAALAD2
ENSG00000177842,ZNF620
ENSG00000198646,NCOA6
ENSG00000180336,MEIOC
ENSG00000091986,CCDC80
ENSG00000198835,GJC2
ENSG00000162852,CNST
ENSG00000177508,IRX3
ENSG00000111052,LIN7A
ENSG00000243449,C4orf48
ENSG00000180638,SLC47A2
ENSG00000139737,SLAIN1
ENSG00000184661,CDCA2
ENSG00000000460,C1orf112
ENSG00000205476,CCDC85C
ENSG00000115641,FHL2
ENSG00000234602,MCIDAS
ENSG00000169432,SCN9A
ENSG00000128346,C22orf23
ENSG00000269242,
ENSG00000047457,CP
ENSG00000162599,NFIA
ENSG00000064545,TMEM161A
ENSG00000161281,COX7A1
ENSG00000198203,SULT1C2
ENSG00000087253,LPCAT2
ENSG00000197586,ENTPD6
ENSG00000145868,FBXO38
ENSG00000087301,TXNDC16
ENSG00000116117,PARD3B
ENSG00000175294,CATSPER1
ENSG00000177283,FZD8
ENSG00000183092,BEGAIN
ENSG00000124702,KLHDC3
ENSG00000012171,SEMA3B
ENSG00000130309,COLGALT1
ENSG00000240065,PSMB9
ENSG00000104133,SPG11
ENSG00000124788,ATXN1
ENSG00000158186,MRAS
ENSG00000147592,LACTB2
ENSG00000168397,ATG4B
ENSG00000213626,LBH
ENSG00000165617,DACT1
ENSG00000166681,BEX3
ENSG00000157456,CCNB2
ENSG00000113368,LMNB1
ENSG00000168255,POLR2J3
ENSG00000138459,SLC35A5
ENSG00000197147,LRRC8B
ENSG00000140983,RHOT2
ENSG00000171988,JMJD1C
ENSG00000174804,FZD4
ENSG00000187164,SHTN1
ENSG00000169851,PCDH7
ENSG00000125505,MBOAT7
ENSG00000067048,DDX3Y
ENSG00000137135,ARHGEF39
ENSG00000064205,CCN5
ENSG00000160209,PDXK
ENSG00000125746,EML2
ENSG00000163817,SLC6A20
ENSG00000166963,MAP1A
ENSG00000109576,AADAT
ENSG00000112182,BACH2
ENSG00000144224,UBXN4
ENSG00000183137,CEP57L1
ENSG00000136279,DBNL
ENSG00000141449,GREB1L
ENSG00000149591,TAGLN
ENSG00000143457,GOLPH3L
ENSG00000116747,RO60
ENSG00000004846,ABCB5
ENSG00000105443,CYTH2
ENSG00000138675,FGF5
ENSG00000105556,MIER2
ENSG00000113140,SPARC
ENSG00000164463,CREBRF
ENSG00000153147,SMARCA5
ENSG00000144369,FAM171B
ENSG00000111247,RAD51AP1
ENSG00000104936,DMPK
ENSG00000135999,EPC2
ENSG00000137145,DENND4C
ENSG00000161791,FMNL3
ENSG00000108587,GOSR1
ENSG00000183421,RIPK4
ENSG00000115232,ITGA4
ENSG00000108639,SYNGR2
ENSG00000170876,TMEM43
ENSG00000225663,MCRIP1
ENSG00000197982,C1orf122
ENSG00000131143,COX4I1
ENSG00000198788,MUC2
ENSG00000147394,ZNF185
ENSG00000141527,CARD14
ENSG00000198742,SMURF1
ENSG00000111674,ENO2
ENSG00000134369,NAV1
ENSG00000096384,HSP90AB1
ENSG00000100558,PLEK2
ENSG00000124067,SLC12A4
ENSG00000085871,MGST2
ENSG00000228594,FNDC10
ENSG00000151883,PARP8
ENSG00000160469,BRSK1
ENSG00000122966,CIT
ENSG00000079616,KIF22
ENSG00000160570,DEDD2
ENSG00000164713,BRI3
ENSG00000112759,SLC29A1
ENSG00000066735,KIF26A
ENSG00000161956,SENP3
ENSG00000123395,ATG101
ENSG00000117525,F3
ENSG00000091592,NLRP1
ENSG00000177706,FAM20C
ENSG00000183691,NOG
ENSG00000112137,PHACTR1
ENSG00000107281,NPDC1
ENSG00000023191,RNH1
ENSG00000122705,CLTA
ENSG00000159231,CBR3
ENSG00000142871,CCN1
ENSG00000253729,PRKDC
ENSG00000165868,HSPA12A
ENSG00000114698,PLSCR4
ENSG00000146005,PSD2
ENSG00000121316,PLBD1
ENSG00000176454,LPCAT4
ENSG00000100526,CDKN3
ENSG00000136167,LCP1
ENSG00000173334,TRIB1
ENSG00000187889,FYB2
ENSG00000186792,HYAL3
ENSG00000120727,PAIP2
ENSG00000175354,PTPN2
ENSG00000166037,CEP57
ENSG00000141858,SAMD1
ENSG00000034053,APBA2
ENSG00000088808,PPP1R13B
ENSG00000124839,RAB17
ENSG00000187824,TMEM220
ENSG00000181458,TMEM45A
ENSG00000135837,CEP350
ENSG00000150938,CRIM1
ENSG00000117643,MAN1C1
ENSG00000140044,JDP2
ENSG00000119899,SLC17A5
ENSG00000184178,SCFD2
ENSG00000174032,SLC25A30
ENSG00000206053,JPT2
ENSG00000154146,NRGN
ENSG00000131067,GGT7
ENSG00000188157,AGRN
ENSG00000110697,PITPNM1
ENSG00000165304,MELK
ENSG00000090975,PITPNM2
ENSG00000114853,ZBTB47
ENSG00000070610,GBA2
ENSG00000136813,ECPAS
ENSG00000104765,BNIP3L
ENSG00000148848,ADAM12
ENSG00000138688,KIAA1109
ENSG00000275066,SYNRG
ENSG00000116741,RGS2
ENSG00000184164,CRELD2
ENSG00000280367,
ENSG00000146414,SHPRH
ENSG00000015520,NPC1L1
ENSG00000150995,ITPR1
ENSG00000096968,JAK2
ENSG00000196642,RABL6
ENSG00000136999,CCN3
ENSG00000162592,CCDC27
ENSG00000082512,TRAF5
ENSG00000158710,TAGLN2
ENSG00000089169,RPH3A
ENSG00000103653,CSK
ENSG00000182050,MGAT4C
ENSG00000122035,RASL11A
ENSG00000065308,TRAM2
ENSG00000175591,P2RY2
ENSG00000103544,VPS35L
ENSG00000148842,CNNM2
ENSG00000184009,ACTG1
ENSG00000041353,RAB27B
ENSG00000170175,CHRNB1
ENSG00000123836,PFKFB2
ENSG00000147573,TRIM55
ENSG00000228253,MT-ATP8
ENSG00000118507,AKAP7
ENSG00000156697,UTP14A
ENSG00000078725,BRINP1
ENSG00000066629,EML1
ENSG00000104964,TLE5
ENSG00000114023,FAM162A
ENSG00000004766,VPS50
ENSG00000100644,HIF1A
ENSG00000117152,RGS4
ENSG00000171812,COL8A2
ENSG00000164176,EDIL3
ENSG00000130653,PNPLA7
ENSG00000130770,ATP5IF1
ENSG00000172508,CARNS1
ENSG00000126705,AHDC1
ENSG00000121486,TRMT1L
ENSG00000165801,ARHGEF40
ENSG00000012963,UBR7
ENSG00000101608,MYL12A
ENSG00000049246,PER3
ENSG00000186111,PIP5K1C
ENSG00000144579,CTDSP1
ENSG00000166889,PATL1
ENSG00000106804,C5
ENSG00000109956,B3GAT1
ENSG00000133687,TMTC1
ENSG00000100335,MIEF1
ENSG00000110711,AIP
ENSG00000146063,TRIM41
ENSG00000121270,ABCC11
ENSG00000146776,ATXN7L1
ENSG00000226742,HSBP1L1
ENSG00000144445,KANSL1L
ENSG00000177311,ZBTB38
ENSG00000138772,ANXA3
ENSG00000238227,TMEM250
ENSG00000135679,MDM2
ENSG00000205542,TMSB4X
ENSG00000143127,ITGA10
ENSG00000204520,MICA
ENSG00000119844,AFTPH
ENSG00000105939,ZC3HAV1
ENSG00000081803,CADPS2
ENSG00000119397,CNTRL
ENSG00000117115,PADI2
ENSG00000137434,C6orf52
ENSG00000244486,SCARF2
ENSG00000174796,THAP6
ENSG00000106683,LIMK1
ENSG00000167767,KRT80
ENSG00000172986,GXYLT2
ENSG00000123131,PRDX4
ENSG00000105404,RABAC1
ENSG00000143367,TUFT1
ENSG00000262152,GREP1
ENSG00000170734,POLH
ENSG00000121410,A1BG
ENSG00000179051,RCC2
ENSG00000170264,FAM161A
ENSG00000139508,SLC46A3
ENSG00000151746,BICD1
ENSG00000130731,METTL26
ENSG00000176101,SSNA1
ENSG00000152558,TMEM123
ENSG00000099331,MYO9B
ENSG00000159363,ATP13A2
ENSG00000124172,ATP5F1E
ENSG00000187240,DYNC2H1
ENSG00000143382,ADAMTSL4
ENSG00000122482,ZNF644
ENSG00000175274,TP53I11
ENSG00000132623,ANKEF1
ENSG00000184226,PCDH9
ENSG00000033170,FUT8
ENSG00000152078,TLCD4
ENSG00000100593,ISM2
ENSG00000188313,PLSCR1
ENSG00000138684,IL21
ENSG00000099953,MMP11
ENSG00000157388,CACNA1D
ENSG00000197747,S100A10
ENSG00000147853,AK3
ENSG00000099337,KCNK6
ENSG00000159261,CLDN14
ENSG00000204388,HSPA1B
ENSG00000151023,ENKUR
ENSG00000116396,KCNC4
ENSG00000100320,RBFOX2
ENSG00000172936,MYD88
ENSG00000072210,ALDH3A2
ENSG00000171992,SYNPO
ENSG00000172725,CORO1B
ENSG00000073331,ALPK1
ENSG00000157191,NECAP2
ENSG00000134516,DOCK2
ENSG00000135916,ITM2C
ENSG00000160284,SPATC1L
ENSG00000129235,TXNDC17
ENSG00000071539,TRIP13
ENSG00000148346,LCN2
ENSG00000162643,DNAI3
ENSG00000185522,LMNTD2
ENSG00000103852,TTC23
ENSG00000116711,PLA2G4A
ENSG00000176720,BOK
ENSG00000054654,SYNE2
ENSG00000135930,EIF4E2
ENSG00000109756,RAPGEF2
ENSG00000183963,SMTN
ENSG00000158113,LRRC43
ENSG00000106603,COA1
ENSG00000126903,SLC10A3
ENSG00000134326,CMPK2
ENSG00000172296,SPTLC3
ENSG00000167685,ZNF444
ENSG00000065054,SLC9A3R2
ENSG00000152642,GPD1L
ENSG00000151090,THRB
ENSG00000158019,BABAM2
ENSG00000139178,C1RL
ENSG00000100982,PCIF1
ENSG00000167291,TBC1D16
ENSG00000105612,DNASE2
ENSG00000148053,NTRK2
ENSG00000178904,DPY19L3
ENSG00000105325,FZR1
ENSG00000162086,ZNF75A
ENSG00000133872,SARAF
ENSG00000164323,CFAP97
ENSG00000104960,PTOV1
ENSG00000204257,HLA-DMA
ENSG00000128915,ICE2
ENSG00000182985,CADM1
ENSG00000259330,INAFM2
ENSG00000006062,MAP3K14
ENSG00000026025,VIM
ENSG00000275993,
ENSG00000164885,CDK5
ENSG00000162704,ARPC5
ENSG00000100075,SLC25A1
ENSG00000115414,FN1
ENSG00000203727,SAMD5
ENSG00000163746,PLSCR2
ENSG00000269964,MEI4
ENSG00000116731,PRDM2
ENSG00000025039,RRAGD
ENSG00000163479,SSR2
ENSG00000166503,HDGFL3
ENSG00000151693,ASAP2
ENSG00000182472,CAPN12
ENSG00000105866,SP4
ENSG00000124733,MEA1
ENSG00000154065,ANKRD29
ENSG00000156466,GDF6
ENSG00000101265,RASSF2
ENSG00000196177,ACADSB
ENSG00000179862,CITED4
ENSG00000184611,KCNH7
ENSG00000060656,PTPRU
ENSG00000129596,CDO1
ENSG00000182197,EXT1
ENSG00000133794,ARNTL
ENSG00000123384,LRP1
ENSG00000088833,NSFL1C
ENSG00000121753,ADGRB2
ENSG00000131016,AKAP12
ENSG00000156265,MAP3K7CL
ENSG00000147894,C9orf72
ENSG00000243566,UPK3B
ENSG00000174720,LARP7
ENSG00000106571,GLI3
ENSG00000132471,WBP2
ENSG00000166938,DIS3L
ENSG00000105928,GSDME
ENSG00000175130,MARCKSL1
ENSG00000135686,KLHL36
ENSG00000172375,C2CD2L
ENSG00000164318,EGFLAM
ENSG00000162654,GBP4
ENSG00000112208,BAG2
ENSG00000171298,GAA
ENSG00000169641,LUZP1
ENSG00000196547,MAN2A2
ENSG00000185527,PDE6G
ENSG00000163481,RNF25
ENSG00000112514,CUTA
ENSG00000183856,IQGAP3
ENSG00000129474,AJUBA
ENSG00000137812,KNL1
ENSG00000132359,RAP1GAP2
ENSG00000206538,VGLL3
ENSG00000179526,SHARPIN
ENSG00000258830,
ENSG00000176903,PNMA1
ENSG00000173272,MZT2A
ENSG00000138678,GPAT3
ENSG00000137770,CTDSPL2
ENSG00000152936,LMNTD1
ENSG00000127329,PTPRB
ENSG00000130733,YIPF2
ENSG00000119673,ACOT2
ENSG00000155592,ZKSCAN2
ENSG00000106443,PHF14
ENSG00000169397,RNASE3
ENSG00000238243,OR2W3
ENSG00000147251,DOCK11
ENSG00000167460,TPM4
ENSG00000115392,FANCL
ENSG00000089692,LAG3
ENSG00000176978,DPP7
ENSG00000171680,PLEKHG5
ENSG00000204103,MAFB
ENSG00000135451,TROAP
ENSG00000187231,SESTD1
ENSG00000065357,DGKA
ENSG00000081052,COL4A4
ENSG00000139835,GRTP1
ENSG00000007520,TSR3
ENSG00000114115,RBP1
ENSG00000120688,WBP4
ENSG00000165322,ARHGAP12
ENSG00000096872,IFT74
ENSG00000173406,DAB1
ENSG00000116133,DHCR24
ENSG00000117281,CD160
ENSG00000168078,PBK
ENSG00000130669,PAK4
ENSG00000112414,ADGRG6
ENSG00000167191,GPRC5B
ENSG00000179348,GATA2
ENSG00000137275,RIPK1
ENSG00000141068,KSR1
ENSG00000186635,ARAP1
ENSG00000182667,NTM
ENSG00000122512,PMS2
ENSG00000126522,ASL
ENSG00000106211,HSPB1
ENSG00000126787,DLGAP5
ENSG00000218891,ZNF579
ENSG00000162607,USP1
ENSG00000131023,LATS1
ENSG00000116209,TMEM59
ENSG00000159069,FBXW5
ENSG00000183386,FHL3
ENSG00000170743,SYT9
ENSG00000166166,TRMT61A
ENSG00000112200,ZNF451
ENSG00000168803,ADAL
ENSG00000157107,FCHO2
ENSG00000139767,SRRM4
ENSG00000131508,UBE2D2
ENSG00000196660,SLC30A10
ENSG00000103381,CPPED1
ENSG00000253958,CLDN23
ENSG00000174915,PTDSS2
ENSG00000166024,R3HCC1L
ENSG00000172009,THOP1
ENSG00000005238,FAM214B
ENSG00000070413,DGCR2
ENSG00000163975,MELTF
ENSG00000154479,CFAP210
ENSG00000161677,JOSD2
ENSG00000077157,PPP1R12B
ENSG00000159335,PTMS
ENSG00000057252,SOAT1
ENSG00000135597,REPS1
ENSG00000150756,ATPSCKMT
ENSG00000183775,KCTD16
ENSG00000163320,CGGBP1
ENSG00000131477,RAMP2
ENSG00000160602,NEK8
ENSG00000144837,PLA1A
ENSG00000024422,EHD2
ENSG00000205903,ZNF316
ENSG00000169169,CPT1C
ENSG00000125503,PPP1R12C
ENSG00000102109,PCSK1N
ENSG00000107263,RAPGEF1
ENSG00000134198,TSPAN2
ENSG00000171467,ZNF318
ENSG00000062282,DGAT2
ENSG00000102221,JADE3
ENSG00000162585,FAAP20
ENSG00000198168,SVIP
ENSG00000163879,DNALI1
ENSG00000164741,DLC1
ENSG00000071282,LMCD1
ENSG00000100652,SLC10A1
ENSG00000164983,TMEM65
ENSG00000158270,COLEC12
ENSG00000136451,VEZF1
ENSG00000135469,COQ10A
ENSG00000151466,SCLT1
ENSG00000118849,RARRES1
ENSG00000068438,FTSJ1
ENSG00000198625,MDM4
ENSG00000166435,XRRA1
ENSG00000188070,ZFTA
ENSG00000162139,NEU3
ENSG00000023516,AKAP11
ENSG00000074842,MYDGF
ENSG00000104953,TLE6
ENSG00000154059,IMPACT
ENSG00000148773,MKI67
ENSG00000280385,
ENSG00000106330,MOSPD3
ENSG00000135924,DNAJB2
ENSG00000178038,ALS2CL
ENSG00000169372,CRADD
ENSG00000004455,AK2
ENSG00000186376,ZNF75D
ENSG00000161638,ITGA5
ENSG00000123728,RAP2C
ENSG00000146247,PHIP
ENSG00000167797,CDK2AP2
ENSG00000172059,KLF11
ENSG00000070190,DAPP1
ENSG00000154153,RETREG1
ENSG00000100104,SRRD
ENSG00000169914,OTUD3
ENSG00000196588,MRTFA
ENSG00000185800,DMWD
ENSG00000187097,ENTPD5
ENSG00000180353,HCLS1
ENSG00000173559,NABP1
ENSG00000162430,SELENON
ENSG00000165804,ZNF219
ENSG00000108179,PPIF
ENSG00000149050,ZNF214
ENSG00000130720,FIBCD1
ENSG00000100815,TRIP11
ENSG00000162722,TRIM58
ENSG00000106049,HIBADH
ENSG00000182871,COL18A1
ENSG00000180787,ZFP3
ENSG00000108219,TSPAN14
ENSG00000087460,GNAS
ENSG00000071909,MYO3B
ENSG00000166192,SENP8
ENSG00000142892,PIGK
ENSG00000172590,MRPL52
ENSG00000145391,SETD7
ENSG00000107968,MAP3K8
ENSG00000184897,H1-10
ENSG00000145014,TMEM44
ENSG00000053371,AKR7A2
ENSG00000174891,RSRC1
ENSG00000163645,ERICH6
ENSG00000197226,TBC1D9B
ENSG00000171681,ATF7IP
ENSG00000152219,ARL14EP
ENSG00000124508,BTN2A2
ENSG00000111666,CHPT1
ENSG00000162688,AGL
ENSG00000167770,OTUB1
ENSG00000136235,GPNMB
ENSG00000109193,SULT1E1
ENSG00000174373,RALGAPA1
ENSG00000186298,PPP1CC
ENSG00000106258,CYP3A5
ENSG00000196236,XPNPEP3
ENSG00000139433,GLTP
ENSG00000129422,MTUS1
ENSG00000123144,TRIR
ENSG00000198171,DDRGK1
ENSG00000123411,IKZF4
ENSG00000100461,RBM23
ENSG00000067057,PFKP
ENSG00000168994,PXDC1
ENSG00000112139,MDGA1
ENSG00000204634,TBC1D8
ENSG00000102312,PORCN
ENSG00000185432,METTL7A
ENSG00000103254,ANTKMT
ENSG00000100299,ARSA
ENSG00000075651,PLD1
ENSG00000125356,NDUFA1
ENSG00000151623,NR3C2
ENSG00000185803,SLC52A2
ENSG00000160716,CHRNB2
ENSG00000176678,FOXL1
ENSG00000185860,CCDC190
ENSG00000141076,UTP4
ENSG00000122126,OCRL
ENSG00000125870,SNRPB2
ENSG00000134248,LAMTOR5
ENSG00000108523,RNF167
ENSG00000170791,CHCHD7
ENSG00000094796,KRT31
ENSG00000214193,SH3D21
ENSG00000101856,PGRMC1
ENSG00000139116,KIF21A
ENSG00000078808,SDF4
ENSG00000180879,SSR4
ENSG00000138771,SHROOM3
ENSG00000140931,CMTM3
ENSG00000156500,PABIR3
ENSG00000174136,RGMB
ENSG00000058404,CAMK2B
ENSG00000198925,ATG9A
ENSG00000135506,OS9
ENSG00000109775,UFSP2
ENSG00000100722,ZC3H14
ENSG00000083782,EPYC
ENSG00000117228,GBP1
ENSG00000196526,AFAP1
ENSG00000159348,CYB5R1
ENSG00000167930,FAM234A
ENSG00000077063,CTTNBP2
ENSG00000116260,QSOX1
ENSG00000131584,ACAP3
ENSG00000176055,MBLAC2
ENSG00000143537,ADAM15
ENSG00000072110,ACTN1
ENSG00000142949,PTPRF
ENSG00000068097,HEATR6
ENSG00000092929,UNC13D
ENSG00000141682,PMAIP1
ENSG00000078246,TULP3
ENSG00000087250,MT3
ENSG00000164078,MST1R
ENSG00000108395,TRIM37
ENSG00000072195,SPEG
ENSG00000169692,AGPAT2
ENSG00000181804,SLC9A9
ENSG00000168283,BMI1
ENSG00000164746,C7orf57
ENSG00000196405,EVL
ENSG00000114270,COL7A1
ENSG00000136738,STAM
ENSG00000131459,GFPT2
ENSG00000137642,SORL1
ENSG00000107902,LHPP
ENSG00000173281,PPP1R3B
ENSG00000105321,CCDC9
ENSG00000198863,RUNDC1
ENSG00000179981,TSHZ1
ENSG00000110063,DCPS
ENSG00000145730,PAM
ENSG00000158023,CFAP251
ENSG00000148175,STOM
ENSG00000072401,UBE2D1
ENSG00000103326,CAPN15
ENSG00000198752,CDC42BPB
ENSG00000044459,CNTLN
ENSG00000168159,RNF187
ENSG00000099290,WASHC2A
ENSG00000033030,ZCCHC8
ENSG00000078098,FAP
ENSG00000133243,BTBD2
ENSG00000174485,DENND4A
ENSG00000130479,MAP1S
ENSG00000128059,PPAT
ENSG00000111424,VDR
ENSG00000151892,GFRA1
ENSG00000183735,TBK1
ENSG00000275832,ARHGAP23
ENSG00000049656,CLPTM1L
ENSG00000156802,ATAD2
ENSG00000131409,LRRC4B
ENSG00000163482,STK36
ENSG00000169876,MUC17
ENSG00000136261,BZW2
ENSG00000168569,TMEM223
ENSG00000110514,MADD
ENSG00000168282,MGAT2
ENSG00000204335,SP5
ENSG00000164342,TLR3
ENSG00000169991,IFFO2
ENSG00000002586,CD99
ENSG00000138646,HERC5
ENSG00000137033,IL33
ENSG00000125648,SLC25A23
ENSG00000054392,HHAT
ENSG00000070404,FSTL3
ENSG00000224051,CPTP
ENSG00000109458,GAB1
ENSG00000076067,RBMS2
ENSG00000137494,ANKRD42
ENSG00000163006,CCDC138
ENSG00000166797,CIAO2A
ENSG00000144504,ANKMY1
ENSG00000129250,KIF1C
ENSG00000143569,UBAP2L
ENSG00000136874,STX17
ENSG00000204923,FBXO48
ENSG00000170638,TRABD
ENSG00000116685,KIAA2013
ENSG00000188290,HES4
ENSG00000139192,TAPBPL
ENSG00000121892,PDS5A
ENSG00000100099,HPS4
ENSG00000135480,KRT7
ENSG00000024526,DEPDC1
ENSG00000117479,SLC19A2
ENSG00000270170,NCBP2AS2
ENSG00000078487,ZCWPW1
ENSG00000015532,XYLT2
ENSG00000183508,TENT5C
ENSG00000173597,SULT1B1
ENSG00000111696,NT5DC3
ENSG00000179242,CDH4
ENSG00000005249,PRKAR2B
ENSG00000197885,NKIRAS1
ENSG00000162383,SLC1A7
ENSG00000105223,PLD3
ENSG00000124762,CDKN1A
ENSG00000044524,EPHA3
ENSG00000079739,PGM1
ENSG00000198792,TMEM184B
ENSG00000198763,MT-ND2
ENSG00000138496,PARP9
ENSG00000123091,RNF11
ENSG00000168758,SEMA4C
ENSG00000158773,USF1
ENSG00000183955,KMT5A
ENSG00000139832,RAB20
ENSG00000227124,ZNF717
ENSG00000056050,HPF1
ENSG00000168005,SPINDOC
ENSG00000078401,EDN1
ENSG00000012061,ERCC1
ENSG00000131446,MGAT1
ENSG00000103876,FAH
ENSG00000105877,DNAH11
ENSG00000137337,MDC1
ENSG00000117519,CNN3
ENSG00000148180,GSN
ENSG00000151229,SLC2A13
ENSG00000156304,SCAF4
ENSG00000211455,STK38L
ENSG00000128487,SPECC1
ENSG00000160087,UBE2J2
ENSG00000154493,C10orf90
ENSG00000180425,C11orf71
ENSG00000168350,DEGS2
ENSG00000172889,EGFL7
ENSG00000198853,RUSC2
ENSG00000007237,GAS7
ENSG00000145390,USP53
ENSG00000162433,AK4
ENSG00000011454,RABGAP1
ENSG00000166396,SERPINB7
ENSG00000143067,ZNF697
ENSG00000100106,TRIOBP
ENSG00000277639,
ENSG00000164548,TRA2A
ENSG00000284695,
ENSG00000184368,MAP7D2
ENSG00000137492,THAP12
ENSG00000198932,GPRASP1
ENSG00000188026,RILPL1
ENSG00000176595,KBTBD11
ENSG00000138080,EMILIN1
ENSG00000048649,RSF1
ENSG00000107331,ABCA2
ENSG00000179085,DPM3
ENSG00000129691,ASH2L
ENSG00000113520,IL4
ENSG00000115756,HPCAL1
ENSG00000103335,PIEZO1
ENSG00000198420,TCAF1
ENSG00000143125,PROK1
ENSG00000137831,UACA
ENSG00000099250,NRP1
ENSG00000182054,IDH2
ENSG00000197530,MIB2
ENSG00000188735,TMEM120B
ENSG00000214595,EML6
ENSG00000177830,CHID1
ENSG00000119326,CTNNAL1
ENSG00000116191,RALGPS2
ENSG00000101871,MID1
ENSG00000106780,MEGF9
ENSG00000132386,SERPINF1
ENSG00000197324,LRP10
ENSG00000143061,IGSF3
ENSG00000122490,SLC66A2
ENSG00000062725,APPBP2
ENSG00000122786,CALD1
ENSG00000187079,TEAD1
ENSG00000163207,IVL
ENSG00000104331,BPNT2
ENSG00000110917,MLEC
ENSG00000088035,ALG6
ENSG00000137872,SEMA6D
ENSG00000144642,RBMS3
ENSG00000198727,MT-CYB
ENSG00000179546,HTR1D
ENSG00000099804,CDC34
ENSG00000149948,HMGA2
ENSG00000044446,PHKA2
ENSG00000108551,RASD1
