ensembl_gene_id,hgnc_symbol
ENSG00000175183,CSRP2
ENSG00000184156,KCNQ3
ENSG00000154380,ENAH
ENSG00000163840,DTX3L
ENSG00000127720,METTL25
ENSG00000070087,PFN2
ENSG00000137628,DDX60
ENSG00000170442,KRT86
ENSG00000100302,RASD2
ENSG00000131381,RBSN
ENSG00000101194,SLC17A9
ENSG00000069535,MAOB
ENSG00000138829,FBN2
ENSG00000174348,PODN
ENSG00000156113,KCNMA1
ENSG00000103196,CRISPLD2
ENSG00000120875,DUSP4
ENSG00000198910,L1CAM
ENSG00000130635,COL5A1
ENSG00000108852,MPP2
ENSG00000099999,RNF215
ENSG00000160293,VAV2
ENSG00000055813,CCDC85A
ENSG00000156453,PCDH1
ENSG00000187522,HSPA14
ENSG00000127863,TNFRSF19
ENSG00000107938,EDRF1
ENSG00000164400,CSF2
ENSG00000117280,RAB29
ENSG00000160712,IL6R
ENSG00000203772,SPRN
ENSG00000162542,TMCO4
ENSG00000153208,MERTK
ENSG00000165233,CARD19
ENSG00000198682,PAPSS2
ENSG00000186174,BCL9L
ENSG00000101928,MOSPD1
ENSG00000185274,GALNT17
ENSG00000101197,BIRC7
ENSG00000166145,SPINT1
ENSG00000259753,
ENSG00000187498,COL4A1
ENSG00000117385,P3H1
ENSG00000178700,DHFR2
ENSG00000153904,DDAH1
ENSG00000197930,ERO1A
ENSG00000167105,TMEM92
ENSG00000142494,SLC47A1
ENSG00000089091,DZANK1
ENSG00000198899,MT-ATP6
ENSG00000143199,ADCY10
ENSG00000215186,GOLGA6B
ENSG00000170989,S1PR1
ENSG00000084636,COL16A1
ENSG00000107554,DNMBP
ENSG00000169213,RAB3B
ENSG00000138119,MYOF
ENSG00000117477,CCDC181
ENSG00000110811,P3H3
ENSG00000111731,C2CD5
ENSG00000124818,OPN5
ENSG00000180801,ARSJ
ENSG00000153250,RBMS1
ENSG00000169621,APLF
ENSG00000235863,B3GALT4
ENSG00000156050,FAM161B
ENSG00000132561,MATN2
ENSG00000196189,SEMA4A
ENSG00000187800,PEAR1
ENSG00000050438,SLC4A8
ENSG00000100628,ASB2
ENSG00000082397,EPB41L3
ENSG00000166147,FBN1
ENSG00000159784,FAM131B
ENSG00000175874,CREG2
ENSG00000115295,CLIP4
ENSG00000084731,KIF3C
ENSG00000214265,
ENSG00000174327,SLC16A13
ENSG00000164949,GEM
ENSG00000169064,ZBBX
ENSG00000150540,HNMT
ENSG00000087303,NID2
ENSG00000171791,BCL2
ENSG00000213417,KRTAP2-4
ENSG00000203907,OOEP
ENSG00000221955,SLC12A8
ENSG00000127920,GNG11
ENSG00000138193,PLCE1
ENSG00000078053,AMPH
ENSG00000119681,LTBP2
ENSG00000135248,GARIN1B
ENSG00000181830,SLC35C1
ENSG00000164929,BAALC
ENSG00000149577,SIDT2
ENSG00000214376,VSTM5
ENSG00000057468,MSH4
ENSG00000174307,PHLDA3
ENSG00000157214,STEAP2
ENSG00000072657,TRHDE
ENSG00000224389,C4B
ENSG00000198948,MFAP3L
ENSG00000185774,KCNIP4
ENSG00000212747,RTL8B
ENSG00000205078,SYCE1L
ENSG00000042781,USH2A
ENSG00000141052,MYOCD
ENSG00000054356,PTPRN
ENSG00000225968,ELFN1
ENSG00000124406,ATP8A1
ENSG00000061656,SPAG4
ENSG00000261341,
ENSG00000165105,RASEF
ENSG00000171201,SMR3B
ENSG00000135919,SERPINE2
ENSG00000144451,SPAG16
ENSG00000237515,SHISA9
ENSG00000178695,KCTD12
ENSG00000144036,EXOC6B
ENSG00000187486,KCNJ11
ENSG00000243279,PRAF2
ENSG00000073605,GSDMB
ENSG00000176406,RIMS2
ENSG00000188783,PRELP
ENSG00000142279,WTIP
ENSG00000103888,CEMIP
ENSG00000186815,TPCN1
ENSG00000164049,FBXW12
ENSG00000048342,CC2D2A
ENSG00000134030,CTIF
ENSG00000145040,UCN2
ENSG00000112319,EYA4
ENSG00000143387,CTSK
ENSG00000161653,NAGS
ENSG00000185585,OLFML2A
ENSG00000120217,CD274
ENSG00000140939,NOL3
ENSG00000133321,PLAAT4
ENSG00000204128,C2orf72
ENSG00000233276,GPX1
ENSG00000162591,MEGF6
ENSG00000118965,WDR35
ENSG00000170145,SIK2
ENSG00000215187,FAM166B
ENSG00000242265,PEG10
ENSG00000137101,CD72
ENSG00000035664,DAPK2
ENSG00000100629,CEP128
ENSG00000164512,ANKRD55
ENSG00000187398,LUZP2
ENSG00000116574,RHOU
ENSG00000182218,HHIPL1
ENSG00000153132,CLGN
ENSG00000189221,MAOA
ENSG00000099785,MARCHF2
ENSG00000184545,DUSP8
ENSG00000162461,SLC25A34
ENSG00000088970,KIZ
ENSG00000165215,CLDN3
ENSG00000137960,GIPC2
ENSG00000154265,ABCA5
ENSG00000151640,DPYSL4
ENSG00000115461,IGFBP5
ENSG00000101938,CHRDL1
ENSG00000072041,SLC6A15
ENSG00000156966,B3GNT7
ENSG00000166482,MFAP4
ENSG00000176788,BASP1
ENSG00000172164,SNTB1
ENSG00000185442,FAM174B
ENSG00000163596,ICA1L
ENSG00000101203,COL20A1
ENSG00000145476,CYP4V2
ENSG00000137449,CPEB2
ENSG00000106714,CNTNAP3
ENSG00000174125,TLR1
ENSG00000129295,DNAAF11
ENSG00000174473,GALNTL6
ENSG00000135636,DYSF
ENSG00000180739,S1PR5
ENSG00000141696,P3H4
ENSG00000103056,SMPD3
ENSG00000178726,THBD
ENSG00000185880,TRIM69
ENSG00000182253,SYNM
ENSG00000123892,RAB38
ENSG00000260314,MRC1
ENSG00000174099,MSRB3
ENSG00000157873,TNFRSF14
ENSG00000181045,SLC26A11
ENSG00000120051,CFAP58
ENSG00000162706,CADM3
ENSG00000198732,SMOC1
ENSG00000133812,SBF2
ENSG00000188549,CCDC9B
ENSG00000128045,RASL11B
ENSG00000144749,LRIG1
ENSG00000138028,CGREF1
ENSG00000175063,UBE2C
ENSG00000107819,SFXN3
ENSG00000138623,SEMA7A
ENSG00000162645,GBP2
ENSG00000196208,GREB1
ENSG00000178776,C5orf46
ENSG00000125730,C3
ENSG00000130827,PLXNA3
ENSG00000119906,SLF2
ENSG00000085662,AKR1B1
ENSG00000177169,ULK1
ENSG00000203805,PLPP4
ENSG00000169855,ROBO1
ENSG00000152582,SPEF2
ENSG00000164308,ERAP2
ENSG00000118496,FBXO30
ENSG00000137965,IFI44
ENSG00000139173,TMEM117
ENSG00000165084,C8orf34
ENSG00000132718,SYT11
ENSG00000132003,ZSWIM4
ENSG00000134986,NREP
ENSG00000110881,ASIC1
ENSG00000074416,MGLL
ENSG00000204175,GPRIN2
ENSG00000158158,CNNM4
ENSG00000101000,PROCR
ENSG00000003096,KLHL13
ENSG00000213420,GPC2
ENSG00000139278,GLIPR1
ENSG00000157510,AFAP1L1
ENSG00000183778,B3GALT5
ENSG00000204540,PSORS1C1
ENSG00000178795,GDPD4
ENSG00000262655,SPON1
ENSG00000077616,NAALAD2
ENSG00000180336,MEIOC
ENSG00000091986,CCDC80
ENSG00000198835,GJC2
ENSG00000111052,LIN7A
ENSG00000180638,SLC47A2
ENSG00000139737,SLAIN1
ENSG00000234602,MCIDAS
ENSG00000198203,SULT1C2
ENSG00000169432,SCN9A
ENSG00000128346,C22orf23
ENSG00000269242,
ENSG00000047457,CP
ENSG00000161281,COX7A1
ENSG00000087301,TXNDC16
ENSG00000116117,PARD3B
ENSG00000175294,CATSPER1
ENSG00000177283,FZD8
ENSG00000183092,BEGAIN
ENSG00000012171,SEMA3B
ENSG00000240065,PSMB9
ENSG00000124788,ATXN1
ENSG00000165617,DACT1
ENSG00000166681,BEX3
ENSG00000168255,POLR2J3
ENSG00000138459,SLC35A5
ENSG00000174804,FZD4
ENSG00000187164,SHTN1
ENSG00000169851,PCDH7
ENSG00000067048,DDX3Y
ENSG00000064205,CCN5
ENSG00000163817,SLC6A20
ENSG00000109576,AADAT
ENSG00000141449,GREB1L
ENSG00000149591,TAGLN
ENSG00000004846,ABCB5
ENSG00000138675,FGF5
ENSG00000164463,CREBRF
ENSG00000144369,FAM171B
ENSG00000183421,RIPK4
ENSG00000115232,ITGA4
ENSG00000198788,MUC2
ENSG00000147394,ZNF185
ENSG00000141527,CARD14
ENSG00000100558,PLEK2
ENSG00000151883,PARP8
ENSG00000160469,BRSK1
ENSG00000066735,KIF26A
ENSG00000123395,ATG101
ENSG00000117525,F3
ENSG00000177706,FAM20C
ENSG00000183691,NOG
ENSG00000107281,NPDC1
ENSG00000159231,CBR3
ENSG00000142871,CCN1
ENSG00000165868,HSPA12A
ENSG00000114698,PLSCR4
ENSG00000146005,PSD2
ENSG00000173334,TRIB1
ENSG00000187889,FYB2
ENSG00000088808,PPP1R13B
ENSG00000124839,RAB17
ENSG00000187824,TMEM220
ENSG00000181458,TMEM45A
ENSG00000117643,MAN1C1
ENSG00000174032,SLC25A30
ENSG00000131067,GGT7
ENSG00000090975,PITPNM2
ENSG00000148848,ADAM12
ENSG00000116741,RGS2
ENSG00000280367,
ENSG00000015520,NPC1L1
ENSG00000136999,CCN3
ENSG00000162592,CCDC27
ENSG00000089169,RPH3A
ENSG00000182050,MGAT4C
ENSG00000122035,RASL11A
ENSG00000175591,P2RY2
ENSG00000148842,CNNM2
ENSG00000041353,RAB27B
ENSG00000147573,TRIM55
ENSG00000228253,MT-ATP8
ENSG00000118507,AKAP7
ENSG00000078725,BRINP1
ENSG00000066629,EML1
ENSG00000004766,VPS50
ENSG00000117152,RGS4
ENSG00000171812,COL8A2
ENSG00000164176,EDIL3
ENSG00000130653,PNPLA7
ENSG00000172508,CARNS1
ENSG00000165801,ARHGEF40
ENSG00000106804,C5
ENSG00000109956,B3GAT1
ENSG00000133687,TMTC1
ENSG00000121270,ABCC11
ENSG00000144445,KANSL1L
ENSG00000226742,HSBP1L1
ENSG00000143127,ITGA10
ENSG00000081803,CADPS2
ENSG00000117115,PADI2
ENSG00000244486,SCARF2
ENSG00000167767,KRT80
ENSG00000172986,GXYLT2
ENSG00000143367,TUFT1
ENSG00000262152,GREP1
ENSG00000139508,SLC46A3
ENSG00000187240,DYNC2H1
ENSG00000175274,TP53I11
ENSG00000132623,ANKEF1
ENSG00000184226,PCDH9
ENSG00000152078,TLCD4
ENSG00000100593,ISM2
ENSG00000138684,IL21
ENSG00000099953,MMP11
ENSG00000157388,CACNA1D
ENSG00000099337,KCNK6
ENSG00000159261,CLDN14
ENSG00000116396,KCNC4
ENSG00000151023,ENKUR
ENSG00000072210,ALDH3A2
ENSG00000171992,SYNPO
ENSG00000073331,ALPK1
ENSG00000148346,LCN2
ENSG00000162643,DNAI3
ENSG00000185522,LMNTD2
ENSG00000103852,TTC23
ENSG00000116711,PLA2G4A
ENSG00000176720,BOK
ENSG00000054654,SYNE2
ENSG00000158113,LRRC43
ENSG00000172296,SPTLC3
ENSG00000167291,TBC1D16
ENSG00000148053,NTRK2
ENSG00000133872,SARAF
ENSG00000164323,CFAP97
ENSG00000204257,HLA-DMA
ENSG00000128915,ICE2
ENSG00000182985,CADM1
ENSG00000259330,INAFM2
ENSG00000006062,MAP3K14
ENSG00000275993,
ENSG00000203727,SAMD5
ENSG00000163746,PLSCR2
ENSG00000269964,MEI4
ENSG00000166503,HDGFL3
ENSG00000151693,ASAP2
ENSG00000182472,CAPN12
ENSG00000154065,ANKRD29
ENSG00000156466,GDF6
ENSG00000101265,RASSF2
ENSG00000179862,CITED4
ENSG00000184611,KCNH7
ENSG00000060656,PTPRU
ENSG00000129596,CDO1
ENSG00000182197,EXT1
ENSG00000123384,LRP1
ENSG00000121753,ADGRB2
ENSG00000131016,AKAP12
ENSG00000156265,MAP3K7CL
ENSG00000147894,C9orf72
ENSG00000243566,UPK3B
ENSG00000105928,GSDME
ENSG00000164318,EGFLAM
ENSG00000162654,GBP4
ENSG00000185527,PDE6G
ENSG00000206538,VGLL3
ENSG00000129474,AJUBA
ENSG00000132359,RAP1GAP2
ENSG00000258830,
ENSG00000138678,GPAT3
ENSG00000152936,LMNTD1
ENSG00000127329,PTPRB
ENSG00000119673,ACOT2
ENSG00000169397,RNASE3
ENSG00000238243,OR2W3
ENSG00000089692,LAG3
ENSG00000171680,PLEKHG5
ENSG00000187231,SESTD1
ENSG00000065357,DGKA
ENSG00000081052,COL4A4
ENSG00000114115,RBP1
ENSG00000096872,IFT74
ENSG00000173406,DAB1
ENSG00000117281,CD160
ENSG00000112414,ADGRG6
ENSG00000167191,GPRC5B
ENSG00000182667,NTM
ENSG00000170743,SYT9
ENSG00000157107,FCHO2
ENSG00000139767,SRRM4
ENSG00000196660,SLC30A10
ENSG00000253958,CLDN23
ENSG00000005238,FAM214B
ENSG00000163975,MELTF
ENSG00000154479,CFAP210
ENSG00000183775,KCTD16
ENSG00000131477,RAMP2
ENSG00000160602,NEK8
ENSG00000144837,PLA1A
ENSG00000024422,EHD2
ENSG00000205903,ZNF316
ENSG00000102109,PCSK1N
ENSG00000134198,TSPAN2
ENSG00000062282,DGAT2
ENSG00000102221,JADE3
ENSG00000162585,FAAP20
ENSG00000163879,DNALI1
ENSG00000071282,LMCD1
ENSG00000100652,SLC10A1
ENSG00000158270,COLEC12
ENSG00000118849,RARRES1
ENSG00000074842,MYDGF
ENSG00000104953,TLE6
ENSG00000280385,
ENSG00000135924,DNAJB2
ENSG00000178038,ALS2CL
ENSG00000070190,DAPP1
ENSG00000154153,RETREG1
ENSG00000169914,OTUD3
ENSG00000187097,ENTPD5
ENSG00000162430,SELENON
ENSG00000130720,FIBCD1
ENSG00000071909,MYO3B
ENSG00000166192,SENP8
ENSG00000163645,ERICH6
ENSG00000136235,GPNMB
ENSG00000109193,SULT1E1
ENSG00000129422,MTUS1
ENSG00000168994,PXDC1
ENSG00000112139,MDGA1
ENSG00000204634,TBC1D8
ENSG00000102312,PORCN
ENSG00000100299,ARSA
ENSG00000160716,CHRNB2
ENSG00000185860,CCDC190
ENSG00000141076,UTP4
ENSG00000122126,OCRL
ENSG00000214193,SH3D21
ENSG00000094796,KRT31
ENSG00000138771,SHROOM3
ENSG00000156500,PABIR3
ENSG00000174136,RGMB
ENSG00000058404,CAMK2B
ENSG00000083782,EPYC
ENSG00000117228,GBP1
ENSG00000196526,AFAP1
ENSG00000167930,FAM234A
ENSG00000077063,CTTNBP2
ENSG00000068097,HEATR6
ENSG00000078246,TULP3
ENSG00000087250,MT3
ENSG00000164078,MST1R
ENSG00000181804,SLC9A9
ENSG00000164746,C7orf57
ENSG00000114270,COL7A1
ENSG00000131459,GFPT2
ENSG00000137642,SORL1
ENSG00000173281,PPP1R3B
ENSG00000044459,CNTLN
ENSG00000078098,FAP
ENSG00000151892,GFRA1
ENSG00000275832,ARHGAP23
ENSG00000163482,STK36
ENSG00000131409,LRRC4B
ENSG00000169876,MUC17
ENSG00000164342,TLR3
ENSG00000169991,IFFO2
ENSG00000138646,HERC5
ENSG00000137033,IL33
ENSG00000054392,HHAT
ENSG00000224051,CPTP
ENSG00000109458,GAB1
ENSG00000076067,RBMS2
ENSG00000137494,ANKRD42
ENSG00000204923,FBXO48
ENSG00000139192,TAPBPL
ENSG00000135480,KRT7
ENSG00000270170,NCBP2AS2
ENSG00000078487,ZCWPW1
ENSG00000183508,TENT5C
ENSG00000173597,SULT1B1
ENSG00000179242,CDH4
ENSG00000162383,SLC1A7
ENSG00000124762,CDKN1A
ENSG00000044524,EPHA3
ENSG00000079739,PGM1
ENSG00000198763,MT-ND2
ENSG00000138496,PARP9
ENSG00000183955,KMT5A
ENSG00000078401,EDN1
ENSG00000105877,DNAH11
ENSG00000117519,CNN3
ENSG00000154493,C10orf90
ENSG00000168350,DEGS2
ENSG00000198853,RUSC2
ENSG00000007237,GAS7
ENSG00000166396,SERPINB7
ENSG00000277639,
ENSG00000284695,
ENSG00000184368,MAP7D2
ENSG00000198932,GPRASP1
ENSG00000188026,RILPL1
ENSG00000176595,KBTBD11
ENSG00000138080,EMILIN1
ENSG00000107331,ABCA2
ENSG00000113520,IL4
ENSG00000198420,TCAF1
ENSG00000143125,PROK1
ENSG00000137831,UACA
ENSG00000099250,NRP1
ENSG00000214595,EML6
ENSG00000101871,MID1
ENSG00000106780,MEGF9
ENSG00000122786,CALD1
ENSG00000163207,IVL
ENSG00000137872,SEMA6D
ENSG00000144642,RBMS3
ENSG00000198727,MT-CYB
ENSG00000179546,HTR1D
ENSG00000108551,RASD1
ENSG00000198919,DZIP3
ENSG00000113448,PDE4D
ENSG00000206190,ATP10A
ENSG00000166912,MTMR10
ENSG00000125434,SLC25A35
ENSG00000152763,DNAI4
ENSG00000033122,LRRC7
ENSG00000137491,SLCO2B1
ENSG00000161958,FGF11
ENSG00000074211,PPP2R2C
ENSG00000242173,ARHGDIG
ENSG00000137959,IFI44L
ENSG00000117461,PIK3R3
ENSG00000137474,MYO7A
ENSG00000081014,AP4E1
ENSG00000175701,MTLN
ENSG00000155629,PIK3AP1
ENSG00000128849,CGNL1
ENSG00000103723,AP3B2
ENSG00000188869,TMC3
ENSG00000151491,EPS8
ENSG00000273079,GRIN2B
ENSG00000166106,ADAMTS15
ENSG00000156103,MMP16
ENSG00000111266,DUSP16
ENSG00000107242,PIP5K1B
ENSG00000173110,HSPA6
ENSG00000167880,EVPL
ENSG00000153291,SLC25A27
ENSG00000168038,ULK4
ENSG00000203837,PNLIPRP3
ENSG00000174233,ADCY6
ENSG00000108684,ASIC2
ENSG00000109819,PPARGC1A
ENSG00000133142,TCEAL4
ENSG00000198467,TPM2
ENSG00000157601,MX1
ENSG00000176697,BDNF
ENSG00000197646,PDCD1LG2
ENSG00000114656,CFAP92
ENSG00000076554,TPD52
ENSG00000165359,INTS6L
ENSG00000006118,TMEM132A
ENSG00000110328,GALNT18
ENSG00000115380,EFEMP1
ENSG00000122694,GLIPR2
ENSG00000181585,TMIE
ENSG00000132031,MATN3
ENSG00000166004,CEP295
ENSG00000136147,PHF11
ENSG00000139211,AMIGO2
ENSG00000187533,PRR27
ENSG00000150627,WDR17
ENSG00000171714,ANO5
ENSG00000128567,PODXL
ENSG00000105520,PLPPR2
ENSG00000149177,PTPRJ
ENSG00000108771,DHX58
ENSG00000050165,DKK3
ENSG00000277443,MARCKS
ENSG00000112379,ARFGEF3
ENSG00000267699,
ENSG00000134871,COL4A2
ENSG00000178075,GRAMD1C
ENSG00000167332,OR51E2
ENSG00000130304,SLC27A1
ENSG00000147144,CCDC120
ENSG00000167861,HID1
ENSG00000168675,LDLRAD4
ENSG00000109113,RAB34
ENSG00000166317,SYNPO2L
ENSG00000235718,MFRP
ENSG00000197915,HRNR
ENSG00000147174,GCNA
ENSG00000176896,TCEANC
ENSG00000173166,RAPH1
ENSG00000113083,LOX
ENSG00000185561,TLCD2
ENSG00000213949,ITGA1
ENSG00000170500,LONRF2
ENSG00000156475,PPP2R2B
ENSG00000248905,FMN1
ENSG00000104497,SNX16
ENSG00000129824,RPS4Y1
ENSG00000168528,SERINC2
ENSG00000072840,EVC
ENSG00000128536,CDHR3
ENSG00000158258,CLSTN2
ENSG00000117069,ST6GALNAC5
ENSG00000141622,RNF165
ENSG00000008300,CELSR3
ENSG00000144290,SLC4A10
ENSG00000013392,RWDD2A
ENSG00000107282,APBA1
ENSG00000068976,PYGM
ENSG00000113578,FGF1
ENSG00000173083,HPSE
ENSG00000143772,ITPKB
ENSG00000138622,HCN4
ENSG00000223573,TINCR
ENSG00000101751,POLI
ENSG00000148344,PTGES
ENSG00000197122,SRC
ENSG00000145708,CRHBP
ENSG00000157927,RADIL
ENSG00000165300,SLITRK5
ENSG00000072832,CRMP1
ENSG00000100100,PIK3IP1
ENSG00000101842,VSIG1
ENSG00000104332,SFRP1
ENSG00000095203,EPB41L4B
ENSG00000058085,LAMC2
ENSG00000111335,OAS2
ENSG00000182809,CRIP2
ENSG00000058335,RASGRF1
ENSG00000136449,MYCBPAP
ENSG00000149633,KIAA1755
ENSG00000189057,FAM111B
ENSG00000164694,FNDC1
ENSG00000104432,IL7
ENSG00000171533,MAP6
ENSG00000114529,C3orf52
ENSG00000137752,CASP1
ENSG00000065609,SNAP91
ENSG00000081985,IL12RB2
ENSG00000151376,ME3
ENSG00000139287,TPH2
ENSG00000197415,VEPH1
ENSG00000270099,
ENSG00000128342,LIF
ENSG00000198886,MT-ND4
ENSG00000213859,KCTD11
ENSG00000164344,KLKB1
ENSG00000188177,ZC3H6
ENSG00000070985,TRPM5
ENSG00000179715,PCED1B
ENSG00000169583,CLIC3
ENSG00000082482,KCNK2
ENSG00000092096,SLC22A17
ENSG00000196376,SLC35F1
ENSG00000166997,CNPY4
ENSG00000075223,SEMA3C
ENSG00000106479,ZNF862
ENSG00000115841,RMDN2
ENSG00000128242,GAL3ST1
ENSG00000170558,CDH2
ENSG00000132563,REEP2
ENSG00000078618,NRDC
ENSG00000186452,TMPRSS12
ENSG00000188761,BCL2L15
ENSG00000177570,SAMD12
ENSG00000136828,RALGPS1
ENSG00000101384,JAG1
ENSG00000163762,TM4SF18
ENSG00000242221,PSG2
ENSG00000198133,TMEM229B
ENSG00000118322,ATP10B
ENSG00000187689,AMTN
ENSG00000184347,SLIT3
ENSG00000109743,BST1
ENSG00000100307,CBX7
ENSG00000001617,SEMA3F
ENSG00000115594,IL1R1
ENSG00000183036,PCP4
ENSG00000154734,ADAMTS1
ENSG00000278685,IQCA1L
ENSG00000169992,NLGN2
ENSG00000179820,MYADM
