ensembl_gene_id,hgnc_symbol
ENSG00000164176,EDIL3
ENSG00000130653,PNPLA7
ENSG00000155760,FZD7
ENSG00000101608,MYL12A
ENSG00000049246,PER3
ENSG00000139921,TMX1
ENSG00000186111,PIP5K1C
ENSG00000122870,BICC1
ENSG00000138134,STAMBPL1
ENSG00000106804,C5
ENSG00000133687,TMTC1
ENSG00000177311,ZBTB38
ENSG00000078043,PIAS2
ENSG00000170191,NANP
ENSG00000138772,ANXA3
ENSG00000177398,UMODL1
ENSG00000205542,TMSB4X
ENSG00000128408,RIBC2
ENSG00000101298,SNPH
ENSG00000081803,CADPS2
ENSG00000119397,CNTRL
ENSG00000117115,PADI2
ENSG00000100298,APOBEC3H
ENSG00000106683,LIMK1
ENSG00000167767,KRT80
ENSG00000172986,GXYLT2
ENSG00000123131,PRDX4
ENSG00000163900,TMEM41A
ENSG00000146830,GIGYF1
ENSG00000162063,CCNF
ENSG00000175352,NRIP3
ENSG00000178685,PARP10
ENSG00000143367,TUFT1
ENSG00000170264,FAM161A
ENSG00000147121,KRBOX4
ENSG00000130731,METTL26
ENSG00000068024,HDAC4
ENSG00000152558,TMEM123
ENSG00000159363,ATP13A2
ENSG00000165246,NLGN4Y
ENSG00000187240,DYNC2H1
ENSG00000143382,ADAMTSL4
ENSG00000033170,FUT8
ENSG00000100593,ISM2
ENSG00000170525,PFKFB3
ENSG00000188313,PLSCR1
ENSG00000157388,CACNA1D
ENSG00000128731,HERC2
ENSG00000197747,S100A10
ENSG00000159212,CLIC6
ENSG00000099337,KCNK6
ENSG00000005243,COPZ2
ENSG00000159261,CLDN14
ENSG00000204388,HSPA1B
ENSG00000100320,RBFOX2
ENSG00000189339,SLC35E2B
ENSG00000172936,MYD88
ENSG00000072210,ALDH3A2
ENSG00000177453,NIM1K
ENSG00000073331,ALPK1
ENSG00000127325,BEST3
ENSG00000134516,DOCK2
ENSG00000167705,RILP
ENSG00000129235,TXNDC17
ENSG00000148572,NRBF2
ENSG00000071539,TRIP13
ENSG00000148346,LCN2
ENSG00000167549,CORO6
ENSG00000176720,BOK
ENSG00000054654,SYNE2
ENSG00000109756,RAPGEF2
ENSG00000126903,SLC10A3
ENSG00000134326,CMPK2
ENSG00000164362,TERT
ENSG00000169231,THBS3
ENSG00000151090,THRB
ENSG00000104901,DKKL1
ENSG00000139178,C1RL
ENSG00000107249,GLIS3
ENSG00000148053,NTRK2
ENSG00000162062,TEDC2
ENSG00000234616,JRK
ENSG00000133872,SARAF
ENSG00000162738,VANGL2
ENSG00000182985,CADM1
ENSG00000259330,INAFM2
ENSG00000075073,TACR2
ENSG00000006062,MAP3K14
ENSG00000026025,VIM
ENSG00000275993,
ENSG00000127527,EPS15L1
ENSG00000115414,FN1
ENSG00000203727,SAMD5
ENSG00000269964,MEI4
ENSG00000175414,ARL10
ENSG00000163479,SSR2
ENSG00000166503,HDGFL3
ENSG00000151693,ASAP2
ENSG00000154065,ANKRD29
ENSG00000156466,GDF6
ENSG00000160298,C21orf58
ENSG00000101265,RASSF2
ENSG00000196177,ACADSB
ENSG00000182197,EXT1
ENSG00000089280,FUS
ENSG00000133794,ARNTL
ENSG00000156265,MAP3K7CL
ENSG00000243566,UPK3B
ENSG00000106571,GLI3
ENSG00000138942,RNF185
ENSG00000105928,GSDME
ENSG00000070669,ASNS
ENSG00000175130,MARCKSL1
ENSG00000167996,FTH1
ENSG00000162654,GBP4
ENSG00000169641,LUZP1
ENSG00000206538,VGLL3
ENSG00000183856,IQGAP3
ENSG00000105737,GRIK5
ENSG00000137812,KNL1
ENSG00000132359,RAP1GAP2
ENSG00000213281,NRAS
ENSG00000085999,RAD54L
ENSG00000176903,PNMA1
ENSG00000089057,SLC23A2
ENSG00000125872,LRRN4
ENSG00000138678,GPAT3
ENSG00000197386,HTT
ENSG00000127329,PTPRB
ENSG00000130733,YIPF2
ENSG00000170017,ALCAM
ENSG00000238243,OR2W3
ENSG00000167460,TPM4
ENSG00000005810,MYCBP2
ENSG00000135451,TROAP
ENSG00000081052,COL4A4
ENSG00000197249,SERPINA1
ENSG00000114115,RBP1
ENSG00000059804,SLC2A3
ENSG00000173406,DAB1
ENSG00000116133,DHCR24
ENSG00000168078,PBK
ENSG00000112414,ADGRG6
ENSG00000167191,GPRC5B
ENSG00000170113,NIPA1
ENSG00000141068,KSR1
ENSG00000198399,ITSN2
ENSG00000182667,NTM
ENSG00000122512,PMS2
ENSG00000106211,HSPB1
ENSG00000126787,DLGAP5
ENSG00000100079,LGALS2
ENSG00000067842,ATP2B3
ENSG00000174574,AKIRIN1
ENSG00000144354,CDCA7
ENSG00000170379,TCAF2
ENSG00000168646,AXIN2
ENSG00000116209,TMEM59
ENSG00000170743,SYT9
ENSG00000183386,FHL3
ENSG00000167889,MGAT5B
ENSG00000139767,SRRM4
ENSG00000148356,LRSAM1
ENSG00000103381,CPPED1
ENSG00000187325,TAF9B
ENSG00000253958,CLDN23
ENSG00000127129,EDN2
ENSG00000005238,FAM214B
ENSG00000054967,RELT
ENSG00000168894,RNF181
ENSG00000130254,SAFB2
ENSG00000116329,OPRD1
ENSG00000196843,ARID5A
ENSG00000183775,KCTD16
ENSG00000160602,NEK8
ENSG00000118898,PPL
ENSG00000144837,PLA1A
ENSG00000265190,ANXA8
ENSG00000134198,TSPAN2
ENSG00000160633,SAFB
ENSG00000110011,DNAJC4
ENSG00000062282,DGAT2
ENSG00000084444,FAM234B
ENSG00000164741,DLC1
ENSG00000071282,LMCD1
ENSG00000018280,SLC11A1
ENSG00000125875,TBC1D20
ENSG00000158270,COLEC12
ENSG00000104321,TRPA1
ENSG00000118849,RARRES1
ENSG00000068438,FTSJ1
ENSG00000163485,ADORA1
ENSG00000198625,MDM4
ENSG00000040731,CDH10
ENSG00000133943,DGLUCY
ENSG00000162139,NEU3
ENSG00000121716,PILRB
ENSG00000119042,SATB2
ENSG00000148773,MKI67
ENSG00000135924,DNAJB2
ENSG00000178038,ALS2CL
ENSG00000004455,AK2
ENSG00000162604,TM2D1
ENSG00000161638,ITGA5
ENSG00000112335,SNX3
ENSG00000123728,RAP2C
ENSG00000146247,PHIP
ENSG00000153237,CCDC148
ENSG00000167797,CDK2AP2
ENSG00000100104,SRRD
ENSG00000154153,RETREG1
ENSG00000165997,ARL5B
ENSG00000173559,NABP1
ENSG00000121905,HPCA
ENSG00000019485,PRDM11
ENSG00000130720,FIBCD1
ENSG00000162722,TRIM58
ENSG00000108219,TSPAN14
ENSG00000087460,GNAS
ENSG00000088888,MAVS
ENSG00000112031,MTRF1L
ENSG00000026508,CD44
ENSG00000155508,CNOT8
ENSG00000107968,MAP3K8
ENSG00000011198,ABHD5
ENSG00000197019,SERTAD1
ENSG00000154917,RAB6B
ENSG00000197226,TBC1D9B
ENSG00000181350,LRRC75A
ENSG00000136235,GPNMB
ENSG00000052802,MSMO1
ENSG00000109193,SULT1E1
ENSG00000148400,NOTCH1
ENSG00000198074,AKR1B10
ENSG00000196236,XPNPEP3
ENSG00000139433,GLTP
ENSG00000113391,FAM172A
ENSG00000067057,PFKP
ENSG00000168994,PXDC1
ENSG00000112139,MDGA1
ENSG00000154721,JAM2
ENSG00000204634,TBC1D8
ENSG00000102312,PORCN
ENSG00000185432,METTL7A
ENSG00000140451,PIF1
ENSG00000152422,XRCC4
ENSG00000075651,PLD1
ENSG00000151623,NR3C2
ENSG00000176678,FOXL1
ENSG00000185860,CCDC190
ENSG00000138760,SCARB2
ENSG00000114416,FXR1
ENSG00000214193,SH3D21
ENSG00000094796,KRT31
ENSG00000101856,PGRMC1
ENSG00000130822,PNCK
ENSG00000180879,SSR4
ENSG00000138771,SHROOM3
ENSG00000166923,GREM1
ENSG00000198925,ATG9A
ENSG00000133639,BTG1
ENSG00000160282,FTCD
ENSG00000196526,AFAP1
ENSG00000149131,SERPING1
ENSG00000101945,SUV39H1
ENSG00000077063,CTTNBP2
ENSG00000151092,NGLY1
ENSG00000120265,PCMT1
ENSG00000116260,QSOX1
ENSG00000072110,ACTN1
ENSG00000142949,PTPRF
ENSG00000092929,UNC13D
ENSG00000109046,WSB1
ENSG00000101577,LPIN2
ENSG00000087250,MT3
ENSG00000139194,RBP5
ENSG00000105974,CAV1
ENSG00000148484,RSU1
ENSG00000181804,SLC9A9
ENSG00000101204,CHRNA4
ENSG00000114270,COL7A1
ENSG00000137642,SORL1
ENSG00000125378,BMP4
ENSG00000111816,FRK
ENSG00000173281,PPP1R3B
ENSG00000137841,PLCB2
ENSG00000198863,RUNDC1
ENSG00000179981,TSHZ1
ENSG00000099290,WASHC2A
ENSG00000145730,PAM
ENSG00000168159,RNF187
ENSG00000106868,SUSD1
ENSG00000078098,FAP
ENSG00000166128,RAB8B
ENSG00000198938,MT-CO3
ENSG00000110958,PTGES3
ENSG00000111424,VDR
ENSG00000151892,GFRA1
ENSG00000188130,MAPK12
ENSG00000129757,CDKN1C
ENSG00000111452,ADGRD1
ENSG00000156802,ATAD2
ENSG00000136478,TEX2
ENSG00000132470,ITGB4
ENSG00000204186,ZDBF2
ENSG00000164342,TLR3
ENSG00000006042,TMEM98
ENSG00000138646,HERC5
ENSG00000137033,IL33
ENSG00000054392,HHAT
ENSG00000070404,FSTL3
ENSG00000013588,GPRC5A
ENSG00000204856,FAM216A
ENSG00000076067,RBMS2
ENSG00000155363,MOV10
ENSG00000003137,CYP26B1
ENSG00000113732,ATP6V0E1
ENSG00000185787,MORF4L1
ENSG00000144504,ANKMY1
ENSG00000006740,ARHGAP44
ENSG00000156521,TYSND1
ENSG00000143569,UBAP2L
ENSG00000066697,MSANTD3
ENSG00000116685,KIAA2013
ENSG00000133055,MYBPH
ENSG00000139192,TAPBPL
ENSG00000127616,SMARCA4
ENSG00000135480,KRT7
ENSG00000064687,ABCA7
ENSG00000024526,DEPDC1
ENSG00000106772,PRUNE2
ENSG00000183508,TENT5C
ENSG00000074695,LMAN1
ENSG00000173597,SULT1B1
ENSG00000162383,SLC1A7
ENSG00000044524,EPHA3
ENSG00000079739,PGM1
ENSG00000138496,PARP9
ENSG00000123091,RNF11
ENSG00000139832,RAB20
ENSG00000126464,PRR12
ENSG00000087842,PIR
ENSG00000165512,ZNF22
ENSG00000078401,EDN1
ENSG00000159216,RUNX1
ENSG00000131446,MGAT1
ENSG00000156171,DRAM2
ENSG00000103876,FAH
ENSG00000137337,MDC1
ENSG00000117519,CNN3
ENSG00000165476,REEP3
ENSG00000101236,RNF24
ENSG00000168062,BATF2
ENSG00000211455,STK38L
ENSG00000166741,NNMT
ENSG00000128487,SPECC1
ENSG00000134569,LRP4
ENSG00000168350,DEGS2
ENSG00000198853,RUSC2
ENSG00000053254,FOXN3
ENSG00000007237,GAS7
ENSG00000114473,IQCG
ENSG00000162433,AK4
ENSG00000166396,SERPINB7
ENSG00000085365,SCAMP1
ENSG00000284695,
ENSG00000129195,PIMREG
ENSG00000164818,DNAAF5
ENSG00000198932,GPRASP1
ENSG00000103335,PIEZO1
ENSG00000115756,HPCAL1
ENSG00000177694,NAALADL2
ENSG00000137831,UACA
ENSG00000169994,MYO7B
ENSG00000099250,NRP1
ENSG00000164715,LMTK2
ENSG00000182054,IDH2
ENSG00000138074,SLC5A6
ENSG00000206527,HACD2
ENSG00000116191,RALGPS2
ENSG00000196872,CRACDL
ENSG00000160796,NBEAL2
ENSG00000106780,MEGF9
ENSG00000124783,SSR1
ENSG00000132386,SERPINF1
ENSG00000187079,TEAD1
ENSG00000122786,CALD1
ENSG00000163207,IVL
ENSG00000254087,LYN
ENSG00000103241,FOXF1
ENSG00000143552,NUP210L
ENSG00000104331,BPNT2
ENSG00000144642,RBMS3
ENSG00000123095,BHLHE41
ENSG00000198919,DZIP3
ENSG00000113448,PDE4D
ENSG00000105726,ATP13A1
ENSG00000206190,ATP10A
ENSG00000180900,SCRIB
ENSG00000125434,SLC25A35
ENSG00000111879,FAM184A
ENSG00000152413,HOMER1
ENSG00000033122,LRRC7
ENSG00000170027,YWHAG
ENSG00000172771,EFCAB12
ENSG00000137491,SLCO2B1
ENSG00000161958,FGF11
ENSG00000074211,PPP2R2C
ENSG00000155313,USP25
ENSG00000186918,ZNF395
ENSG00000169129,AFAP1L2
ENSG00000137474,MYO7A
ENSG00000081014,AP4E1
ENSG00000006459,KDM7A
ENSG00000169764,UGP2
ENSG00000151576,QTRT2
ENSG00000213719,CLIC1
ENSG00000125531,FNDC11
ENSG00000100422,CERK
ENSG00000076351,SLC46A1
ENSG00000060982,BCAT1
ENSG00000159840,ZYX
ENSG00000114268,PFKFB4
ENSG00000134333,LDHA
ENSG00000155629,PIK3AP1
ENSG00000128849,CGNL1
ENSG00000106546,AHR
ENSG00000103723,AP3B2
ENSG00000197860,SGTB
ENSG00000188869,TMC3
ENSG00000149658,YTHDF1
ENSG00000167034,NKX3-1
ENSG00000130821,SLC6A8
ENSG00000004777,ARHGAP33
ENSG00000174132,FAM174A
ENSG00000156103,MMP16
ENSG00000100867,DHRS2
ENSG00000100605,ITPK1
ENSG00000102317,RBM3
ENSG00000107242,PIP5K1B
ENSG00000142599,RERE
ENSG00000173110,HSPA6
ENSG00000153291,SLC25A27
ENSG00000073670,ADAM11
ENSG00000109819,PPARGC1A
ENSG00000164466,SFXN1
ENSG00000136982,DSCC1
ENSG00000185652,NTF3
ENSG00000127663,KDM4B
ENSG00000116678,LEPR
ENSG00000198467,TPM2
ENSG00000157601,MX1
ENSG00000176697,BDNF
ENSG00000197646,PDCD1LG2
ENSG00000158828,PINK1
ENSG00000138182,KIF20B
ENSG00000142102,PGGHG
ENSG00000125991,ERGIC3
ENSG00000173064,HECTD4
ENSG00000010030,ETV7
ENSG00000126777,KTN1
ENSG00000136783,NIPSNAP3A
ENSG00000150093,ITGB1
ENSG00000109861,CTSC
ENSG00000138448,ITGAV
ENSG00000127947,PTPN12
ENSG00000110328,GALNT18
ENSG00000115380,EFEMP1
ENSG00000122694,GLIPR2
ENSG00000196923,PDLIM7
ENSG00000130202,NECTIN2
ENSG00000143401,ANP32E
ENSG00000158125,XDH
ENSG00000181585,TMIE
ENSG00000132031,MATN3
ENSG00000171241,SHCBP1
ENSG00000139211,AMIGO2
ENSG00000101294,HM13
ENSG00000150627,WDR17
ENSG00000110880,CORO1C
ENSG00000032444,PNPLA6
ENSG00000128567,PODXL
ENSG00000117118,SDHB
ENSG00000104419,NDRG1
ENSG00000173269,MMRN2
ENSG00000149177,PTPRJ
ENSG00000120742,SERP1
ENSG00000108771,DHX58
ENSG00000050165,DKK3
ENSG00000101363,MANBAL
ENSG00000101213,PTK6
ENSG00000277443,MARCKS
ENSG00000153179,RASSF3
ENSG00000112379,ARFGEF3
ENSG00000112365,ZBTB24
ENSG00000109445,ZNF330
ENSG00000177963,RIC8A
ENSG00000018408,WWTR1
ENSG00000114125,RNF7
ENSG00000117013,KCNQ4
ENSG00000134871,COL4A2
ENSG00000188859,FAM78B
ENSG00000151327,FAM177A1
ENSG00000114861,FOXP1
ENSG00000167332,OR51E2
ENSG00000108861,DUSP3
ENSG00000088367,EPB41L1
ENSG00000168675,LDLRAD4
ENSG00000173890,GPR160
ENSG00000147813,NAPRT
ENSG00000188763,FZD9
ENSG00000235718,MFRP
ENSG00000197915,HRNR
ENSG00000173258,ZNF483
ENSG00000157353,FCSK
ENSG00000113083,LOX
ENSG00000113070,HBEGF
ENSG00000170837,GPR27
ENSG00000170500,LONRF2
ENSG00000156475,PPP2R2B
ENSG00000184381,PLA2G6
ENSG00000136986,DERL1
ENSG00000169495,HTRA4
ENSG00000010278,CD9
ENSG00000134330,IAH1
ENSG00000169967,MAP3K2
ENSG00000166479,TMX3
ENSG00000167536,DHRS13
ENSG00000255439,
ENSG00000129824,RPS4Y1
ENSG00000168528,SERINC2
ENSG00000136205,TNS3
ENSG00000072840,EVC
ENSG00000166974,MAPRE2
ENSG00000128536,CDHR3
ENSG00000102024,PLS3
ENSG00000158258,CLSTN2
ENSG00000141622,RNF165
ENSG00000260916,CCPG1
ENSG00000107282,APBA1
ENSG00000135124,P2RX4
ENSG00000130589,HELZ2
ENSG00000101152,DNAJC5
ENSG00000240583,AQP1
ENSG00000104812,GYS1
ENSG00000159128,IFNGR2
ENSG00000175324,LSM1
ENSG00000065911,MTHFD2
ENSG00000113578,FGF1
ENSG00000113580,NR3C1
ENSG00000173083,HPSE
ENSG00000099957,P2RX6
ENSG00000198146,ZNF770
ENSG00000170153,RNF150
ENSG00000143772,ITPKB
ENSG00000101400,SNTA1
ENSG00000167548,KMT2D
ENSG00000119640,ACYP1
ENSG00000111328,CDK2AP1
ENSG00000148344,PTGES
ENSG00000288674,
ENSG00000147650,LRP12
ENSG00000197122,SRC
ENSG00000167994,RAB3IL1
ENSG00000165300,SLITRK5
ENSG00000107130,NCS1
ENSG00000072832,CRMP1
ENSG00000114770,ABCC5
ENSG00000100100,PIK3IP1
ENSG00000101849,TBL1X
ENSG00000144645,OSBPL10
ENSG00000101842,VSIG1
ENSG00000104332,SFRP1
ENSG00000188613,NANOS1
ENSG00000134308,YWHAQ
ENSG00000140391,TSPAN3
ENSG00000107175,CREB3
ENSG00000184216,IRAK1
ENSG00000120549,KIAA1217
ENSG00000058085,LAMC2
ENSG00000171155,C1GALT1C1
ENSG00000213923,CSNK1E
ENSG00000100055,CYTH4
ENSG00000169762,TAPT1
ENSG00000182809,CRIP2
ENSG00000163935,SFMBT1
ENSG00000174606,ANGEL2
ENSG00000175634,RPS6KB2
ENSG00000106086,PLEKHA8
ENSG00000058335,RASGRF1
ENSG00000182534,MXRA7
ENSG00000149633,KIAA1755
ENSG00000189057,FAM111B
ENSG00000164694,FNDC1
ENSG00000171533,MAP6
ENSG00000119969,HELLS
ENSG00000104660,LEPROTL1
ENSG00000143786,CNIH3
ENSG00000172731,LRRC20
ENSG00000135931,ARMC9
ENSG00000136169,SETDB2
ENSG00000067167,TRAM1
ENSG00000104320,NBN
ENSG00000176871,WSB2
ENSG00000107077,KDM4C
ENSG00000155755,TMEM237
ENSG00000137752,CASP1
ENSG00000171574,ZNF584
ENSG00000170584,NUDCD2
ENSG00000151376,ME3
ENSG00000173825,TIGD3
ENSG00000156299,TIAM1
ENSG00000127252,PLAAT1
ENSG00000139287,TPH2
ENSG00000234828,IQCM
ENSG00000214194,SMIM30
ENSG00000103184,SEC14L5
ENSG00000107036,RIC1
ENSG00000197415,VEPH1
ENSG00000128342,LIF
ENSG00000163788,SNRK
ENSG00000109794,FAM149A
ENSG00000213859,KCTD11
ENSG00000095319,NUP188
ENSG00000102032,RENBP
ENSG00000143416,SELENBP1
ENSG00000165238,WNK2
ENSG00000179715,PCED1B
ENSG00000166987,MBD6
ENSG00000082482,KCNK2
ENSG00000091436,MAP3K20
ENSG00000075711,DLG1
ENSG00000059145,UNKL
ENSG00000163644,PPM1K
ENSG00000149761,NUDT22
ENSG00000163808,KIF15
ENSG00000111371,SLC38A1
ENSG00000073008,PVR
ENSG00000163516,ANKZF1
ENSG00000134905,CARS2
ENSG00000106462,EZH2
ENSG00000102362,SYTL4
ENSG00000075223,SEMA3C
ENSG00000179403,VWA1
ENSG00000141576,RNF157
ENSG00000213347,MXD3
ENSG00000170558,CDH2
ENSG00000102804,TSC22D1
ENSG00000160886,LY6K
ENSG00000266074,BAHCC1
ENSG00000150403,TMCO3
ENSG00000182544,MFSD5
ENSG00000181523,SGSH
ENSG00000178802,MPI
ENSG00000135821,GLUL
ENSG00000177570,SAMD12
ENSG00000136802,LRRC8A
ENSG00000142233,NTN5
ENSG00000163762,TM4SF18
ENSG00000242221,PSG2
ENSG00000198133,TMEM229B
ENSG00000118322,ATP10B
ENSG00000152518,ZFP36L2
ENSG00000187689,AMTN
ENSG00000184347,SLIT3
ENSG00000109743,BST1
ENSG00000100307,CBX7
ENSG00000067208,EVI5
ENSG00000139793,MBNL2
ENSG00000167552,TUBA1A
ENSG00000107719,PALD1
ENSG00000001617,SEMA3F
ENSG00000183036,PCP4
ENSG00000119487,MAPKAP1
ENSG00000142867,BCL10
ENSG00000241852,C8orf58
ENSG00000151151,IPMK
ENSG00000169504,CLIC4
ENSG00000144406,UNC80
ENSG00000213030,CGB8
ENSG00000103248,MTHFSD
ENSG00000151014,NOCT
ENSG00000164045,CDC25A
ENSG00000135929,CYP27A1
ENSG00000084070,SMAP2
ENSG00000226887,ERVMER34-1
ENSG00000106392,C1GALT1
ENSG00000163785,RYK
ENSG00000198276,UCKL1
ENSG00000171209,CSN3
ENSG00000166025,AMOTL1
ENSG00000154723,ATP5PF
ENSG00000198797,BRINP2
ENSG00000108100,CCNY
ENSG00000099864,PALM
ENSG00000122042,UBL3
ENSG00000111110,PPM1H
ENSG00000198959,TGM2
ENSG00000106012,IQCE
ENSG00000052126,PLEKHA5
ENSG00000185614,INKA1
ENSG00000144724,PTPRG
ENSG00000119138,KLF9
ENSG00000170088,TMEM192
ENSG00000205269,TMEM170B
ENSG00000094841,UPRT
ENSG00000161091,MFSD12
ENSG00000146416,AIG1
ENSG00000139174,PRICKLE1
ENSG00000183111,ARHGEF37
ENSG00000107165,TYRP1
ENSG00000154175,ABI3BP
ENSG00000152256,PDK1
ENSG00000007968,E2F2
ENSG00000096717,SIRT1
ENSG00000148677,ANKRD1
ENSG00000221829,FANCG
ENSG00000100162,CENPM
ENSG00000100749,VRK1
ENSG00000134780,DAGLA
ENSG00000169439,SDC2
ENSG00000111145,ELK3
ENSG00000148204,CRB2
ENSG00000138180,CEP55
ENSG00000125633,CCDC93
ENSG00000164305,CASP3
ENSG00000187601,MAGEH1
ENSG00000167074,TEF
ENSG00000162664,ZNF326
ENSG00000130702,LAMA5
ENSG00000103148,NPRL3
ENSG00000173852,DPY19L1
ENSG00000008277,ADAM22
ENSG00000109846,CRYAB
ENSG00000152137,HSPB8
ENSG00000128203,ASPHD2
ENSG00000116254,CHD5
ENSG00000188243,COMMD6
ENSG00000131737,KRT34
ENSG00000205362,MT1A
ENSG00000129493,HEATR5A
ENSG00000076716,GPC4
ENSG00000152503,TRIM36
ENSG00000135905,DOCK10
ENSG00000167711,SERPINF2
ENSG00000089876,DHX32
ENSG00000118523,CCN2
ENSG00000142945,KIF2C
ENSG00000106689,LHX2
ENSG00000089775,ZBTB25
ENSG00000152952,PLOD2
ENSG00000133657,ATP13A3
ENSG00000177150,FAM210A
ENSG00000157680,DGKI
ENSG00000172458,IL17D
ENSG00000159403,C1R
ENSG00000186472,PCLO
ENSG00000160211,G6PD
ENSG00000186314,PRELID2
ENSG00000148700,ADD3
ENSG00000011478,QPCTL
ENSG00000213585,VDAC1
ENSG00000198833,UBE2J1
ENSG00000112294,ALDH5A1
ENSG00000173157,ADAMTS20
ENSG00000100979,PLTP
ENSG00000137216,TMEM63B
ENSG00000183255,PTTG1IP
ENSG00000110315,RNF141
ENSG00000221968,FADS3
ENSG00000134160,TRPM1
ENSG00000153130,SCOC
ENSG00000068697,LAPTM4A
ENSG00000144057,ST6GAL2
ENSG00000142583,SLC2A5
ENSG00000115504,EHBP1
ENSG00000154127,UBASH3B
ENSG00000054983,GALC
ENSG00000142623,PADI1
ENSG00000158352,SHROOM4
ENSG00000151835,SACS
ENSG00000069667,RORA
ENSG00000184445,KNTC1
ENSG00000136872,ALDOB
ENSG00000164056,SPRY1
ENSG00000094916,CBX5
ENSG00000134247,PTGFRN
ENSG00000133110,POSTN
ENSG00000164603,BMT2
ENSG00000122863,CHST3
ENSG00000108688,CCL7
ENSG00000184500,PROS1
ENSG00000176974,SHMT1
ENSG00000136237,RAPGEF5
ENSG00000152495,CAMK4
ENSG00000184254,ALDH1A3
ENSG00000104973,MED25
ENSG00000115415,STAT1
ENSG00000146674,IGFBP3
ENSG00000106609,TMEM248
ENSG00000104093,DMXL2
ENSG00000132005,RFX1
ENSG00000139372,TDG
ENSG00000156504,PABIR2
ENSG00000223501,VPS52
ENSG00000226979,LTA
ENSG00000157538,VPS26C
ENSG00000185236,RAB11B
ENSG00000152402,GUCY1A2
ENSG00000126016,AMOT
ENSG00000140284,SLC27A2
ENSG00000088836,SLC4A11
ENSG00000146038,DCDC2
ENSG00000136111,TBC1D4
ENSG00000172575,RASGRP1
ENSG00000124098,FAM210B
ENSG00000115041,KCNIP3
ENSG00000119403,PHF19
ENSG00000168214,RBPJ
ENSG00000123096,SSPN
ENSG00000162104,ADCY9
ENSG00000133424,LARGE1
ENSG00000137331,IER3
ENSG00000089094,KDM2B
ENSG00000048392,RRM2B
ENSG00000171617,ENC1
ENSG00000144712,CAND2
ENSG00000139624,CERS5
ENSG00000164211,STARD4
ENSG00000186470,BTN3A2
ENSG00000154767,XPC
ENSG00000147027,TMEM47
ENSG00000164175,SLC45A2
ENSG00000182481,KPNA2
ENSG00000177409,SAMD9L
ENSG00000261150,EPPK1
ENSG00000005884,ITGA3
ENSG00000109762,SNX25
ENSG00000006453,BAIAP2L1
ENSG00000047578,KATNIP
ENSG00000163191,S100A11
ENSG00000183773,AIFM3
ENSG00000157600,TMEM164
ENSG00000071889,FAM3A
ENSG00000169903,TM4SF4
ENSG00000146858,ZC3HAV1L
ENSG00000166171,DPCD
ENSG00000064886,CHI3L2
ENSG00000160972,PPP1R16A
ENSG00000237765,FAM200B
ENSG00000154027,AK5
ENSG00000174021,GNG5
ENSG00000167703,SLC43A2
ENSG00000113387,SUB1
ENSG00000197971,MBP
ENSG00000172380,GNG12
ENSG00000065485,PDIA5
ENSG00000100311,PDGFB
ENSG00000145782,ATG12
ENSG00000197299,BLM
ENSG00000130363,RSPH3
ENSG00000126709,IFI6
ENSG00000128052,KDR
ENSG00000166068,SPRED1
ENSG00000183378,OVCH2
ENSG00000159423,ALDH4A1
ENSG00000159399,HK2
ENSG00000108602,ALDH3A1
ENSG00000066279,ASPM
ENSG00000018236,CNTN1
ENSG00000157890,MEGF11
ENSG00000118785,SPP1
ENSG00000125834,STK35
ENSG00000076108,BAZ2A
ENSG00000125246,CLYBL
ENSG00000101333,PLCB4
ENSG00000092969,TGFB2
ENSG00000189350,TOGARAM2
ENSG00000164086,DUSP7
ENSG00000105048,TNNT1
ENSG00000113946,CLDN16
ENSG00000157193,LRP8
ENSG00000157064,NMNAT2
ENSG00000141574,SECTM1
ENSG00000081913,PHLPP1
ENSG00000129003,VPS13C
ENSG00000101665,SMAD7
ENSG00000162407,PLPP3
ENSG00000073060,SCARB1
ENSG00000161800,RACGAP1
ENSG00000163885,CFAP100
ENSG00000051620,HEBP2
ENSG00000140807,NKD1
ENSG00000184575,XPOT
ENSG00000111962,UST
ENSG00000235162,C12orf75
ENSG00000186187,ZNRF1
ENSG00000144040,SFXN5
ENSG00000106785,TRIM14
ENSG00000138162,TACC2
ENSG00000108406,DHX40
ENSG00000157168,NRG1
ENSG00000123977,DAW1
ENSG00000162909,CAPN2
ENSG00000257103,LSM14A
ENSG00000140859,KIFC3
ENSG00000112679,DUSP22
ENSG00000198648,STK39
ENSG00000211445,GPX3
ENSG00000140022,STON2
ENSG00000203780,FANK1
ENSG00000164379,FOXQ1
ENSG00000115252,PDE1A
ENSG00000163827,LRRC2
ENSG00000080371,RAB21
ENSG00000172765,TMCC1
ENSG00000103145,HCFC1R1
ENSG00000146205,ANO7
ENSG00000086696,HSD17B2
ENSG00000163520,FBLN2
ENSG00000162755,KLHDC9
ENSG00000224982,TMEM233
ENSG00000101306,MYLK2
ENSG00000113552,GNPDA1
ENSG00000285558,
ENSG00000162687,KCNT2
ENSG00000172061,LRRC15
ENSG00000145555,MYO10
ENSG00000134851,TMEM165
ENSG00000139496,NUP58
ENSG00000181019,NQO1
ENSG00000167772,ANGPTL4
ENSG00000071205,ARHGAP10
ENSG00000167695,TLCD3A
ENSG00000196839,ADA
ENSG00000101695,RNF125
ENSG00000183496,MEX3B
ENSG00000135074,ADAM19
ENSG00000170836,PPM1D
