ensembl_gene_id,hgnc_symbol
ENSG00000173548,SNX33
ENSG00000132323,ILKAP
ENSG00000100629,CEP128
ENSG00000072182,ASIC4
ENSG00000162496,DHRS3
ENSG00000103507,BCKDK
ENSG00000124813,RUNX2
ENSG00000163249,CCNYL1
ENSG00000162510,MATN1
ENSG00000204314,PRRT1
ENSG00000149527,PLCH2
ENSG00000132356,PRKAA1
ENSG00000099910,KLHL22
ENSG00000115850,LCT
ENSG00000148734,NPFFR1
ENSG00000161896,IP6K3
ENSG00000135473,PAN2
ENSG00000187260,WDR86
ENSG00000162413,KLHL21
ENSG00000130711,PRDM12
ENSG00000180616,SSTR2
ENSG00000109674,NEIL3
ENSG00000277117,
ENSG00000133246,PRAM1
ENSG00000285238,
ENSG00000184545,DUSP8
ENSG00000106305,AIMP2
ENSG00000101745,ANKRD12
ENSG00000133028,SCO1
ENSG00000136842,TMOD1
ENSG00000162461,SLC25A34
ENSG00000267360,
ENSG00000184486,POU3F2
ENSG00000149054,ZNF215
ENSG00000176510,OR10AC1
ENSG00000100314,CABP7
ENSG00000115963,RND3
ENSG00000085788,DDHD2
ENSG00000135604,STX11
ENSG00000272414,FAM47E-STBD1
ENSG00000137960,GIPC2
ENSG00000162068,NTN3
ENSG00000148483,TMEM236
ENSG00000174871,CNIH2
ENSG00000126562,WNK4
ENSG00000162753,SLC9C2
ENSG00000153395,LPCAT1
ENSG00000155265,GOLGA7B
ENSG00000164221,CCDC112
ENSG00000167139,TBC1D21
ENSG00000188396,DYNLT4
ENSG00000049239,H6PD
ENSG00000136193,SCRN1
ENSG00000101188,NTSR1
ENSG00000059122,FLYWCH1
ENSG00000156966,B3GNT7
ENSG00000165272,AQP3
ENSG00000167720,SRR
ENSG00000224420,ADM5
ENSG00000126249,PDCD2L
ENSG00000268173,
ENSG00000196935,SRGAP1
ENSG00000185442,FAM174B
ENSG00000182378,PLCXD1
ENSG00000123685,BATF3
ENSG00000186132,C2orf76
ENSG00000162783,IER5
ENSG00000285635,
ENSG00000197852,INKA2
ENSG00000163357,DCST1
ENSG00000114315,HES1
ENSG00000085465,OVGP1
ENSG00000188779,SKOR1
ENSG00000101203,COL20A1
ENSG00000137449,CPEB2
ENSG00000154134,ROBO3
ENSG00000006071,ABCC8
ENSG00000118816,CCNI
ENSG00000196358,NTNG2
ENSG00000163428,LRRC58
ENSG00000129295,DNAAF11
ENSG00000134222,PSRC1
ENSG00000174473,GALNTL6
ENSG00000150764,DIXDC1
ENSG00000196912,ANKRD36B
ENSG00000152133,GPATCH11
ENSG00000139684,ESD
ENSG00000104941,RSPH6A
ENSG00000150676,CCDC83
ENSG00000163738,MTHFD2L
ENSG00000170385,SLC30A1
ENSG00000120725,SIL1
ENSG00000101350,KIF3B
ENSG00000174721,FGFBP3
ENSG00000174326,SLC16A11
ENSG00000135100,HNF1A
ENSG00000110931,CAMKK2
ENSG00000178425,NT5DC1
ENSG00000198211,
ENSG00000123892,RAB38
ENSG00000170345,FOS
ENSG00000189362,NEMP2
ENSG00000136535,TBR1
ENSG00000115548,KDM3A
ENSG00000022556,NLRP2
ENSG00000132185,FCRLA
ENSG00000163535,SGO2
ENSG00000104442,ARMC1
ENSG00000164209,SLC25A46
ENSG00000168016,TRANK1
ENSG00000173575,CHD2
ENSG00000166450,PRTG
ENSG00000260314,MRC1
ENSG00000106799,TGFBR1
ENSG00000151067,CACNA1C
ENSG00000276023,DUSP14
ENSG00000185972,CCIN
ENSG00000140396,NCOA2
ENSG00000055070,SZRD1
ENSG00000142182,DNMT3L
ENSG00000162723,SLAMF9
ENSG00000099994,SUSD2
ENSG00000288053,
ENSG00000120899,PTK2B
ENSG00000168564,CDKN2AIP
ENSG00000153714,LURAP1L
ENSG00000133812,SBF2
ENSG00000111863,ADTRP
ENSG00000171606,ZNF274
ENSG00000078114,NEBL
ENSG00000131126,TEX101
ENSG00000168143,FAM83B
ENSG00000104522,GFUS
ENSG00000121454,LHX4
ENSG00000163683,SMIM14
ENSG00000132680,KHDC4
ENSG00000107819,SFXN3
ENSG00000111961,SASH1
ENSG00000085224,ATRX
ENSG00000197355,UAP1L1
ENSG00000104415,CCN4
ENSG00000143110,C1orf162
ENSG00000187736,NHEJ1
ENSG00000101109,STK4
ENSG00000122417,ODF2L
ENSG00000230873,STMND1
ENSG00000196208,GREB1
ENSG00000113966,ARL6
ENSG00000185669,SNAI3
ENSG00000176723,ZNF843
ENSG00000175931,UBE2O
ENSG00000178776,C5orf46
ENSG00000140675,SLC5A2
ENSG00000067141,NEO1
ENSG00000162772,ATF3
ENSG00000119906,SLF2
ENSG00000215182,MUC5AC
ENSG00000283683,MYOCOS
ENSG00000030419,IKZF2
ENSG00000136379,ABHD17C
ENSG00000126759,CFP
ENSG00000164308,ERAP2
ENSG00000248746,ACTN3
ENSG00000187957,DNER
ENSG00000129680,MAP7D3
ENSG00000131467,PSME3
ENSG00000124201,ZNFX1
ENSG00000167653,PSCA
ENSG00000118496,FBXO30
ENSG00000188315,C3orf62
ENSG00000151948,GLT1D1
ENSG00000177692,DNAJC28
ENSG00000106771,TMEM245
ENSG00000116539,ASH1L
ENSG00000227268,KLLN
ENSG00000134539,KLRD1
ENSG00000134986,NREP
ENSG00000196388,INCA1
ENSG00000129951,PLPPR3
ENSG00000119977,TCTN3
ENSG00000162402,USP24
ENSG00000159289,GOLGA6A
ENSG00000028116,VRK2
ENSG00000147526,TACC1
ENSG00000170633,RNF34
ENSG00000126107,HECTD3
ENSG00000100852,ARHGAP5
ENSG00000165655,ZNF503
ENSG00000168329,CX3CR1
ENSG00000159388,BTG2
ENSG00000161202,DVL3
ENSG00000186994,KANK3
ENSG00000197363,ZNF517
ENSG00000130311,DDA1
ENSG00000186222,BLOC1S4
ENSG00000198673,TAFA2
ENSG00000155026,RSPH10B
ENSG00000157510,AFAP1L1
ENSG00000275674,
ENSG00000135414,GDF11
ENSG00000051009,FHIP1B
ENSG00000148090,AUH
ENSG00000155324,GRAMD2B
ENSG00000144730,IL17RD
ENSG00000064042,LIMCH1
ENSG00000092068,SLC7A8
ENSG00000262655,SPON1
ENSG00000152778,IFIT5
ENSG00000249961,TERB1
ENSG00000066185,ZMYND12
ENSG00000147789,ZNF7
ENSG00000143155,TIPRL
ENSG00000278952,
ENSG00000138814,PPP3CA
ENSG00000160472,TMEM190
ENSG00000001561,ENPP4
ENSG00000141469,SLC14A1
ENSG00000155890,TRIM42
ENSG00000171055,FEZ2
ENSG00000077616,NAALAD2
ENSG00000102606,ARHGEF7
ENSG00000263465,SRSF8
ENSG00000205867,KRTAP5-2
ENSG00000163001,CFAP36
ENSG00000198646,NCOA6
ENSG00000091986,CCDC80
ENSG00000162852,CNST
ENSG00000111052,LIN7A
ENSG00000253250,C8orf88
ENSG00000214860,EVPLL
ENSG00000126775,ATG14
ENSG00000180638,SLC47A2
ENSG00000206549,
ENSG00000206113,CFAP99
ENSG00000184661,CDCA2
ENSG00000034693,PEX3
ENSG00000111912,NCOA7
ENSG00000179859,RNF227
ENSG00000142405,NLRP12
ENSG00000115641,FHL2
ENSG00000203499,IQANK1
ENSG00000173065,FAM222B
ENSG00000198203,SULT1C2
ENSG00000169432,SCN9A
ENSG00000162599,NFIA
ENSG00000130477,UNC13A
ENSG00000177854,TMEM187
ENSG00000077232,DNAJC10
ENSG00000102595,UGGT2
ENSG00000261796,ISY1-RAB43
ENSG00000176383,B3GNT4
ENSG00000135974,C2orf49
ENSG00000270299,
ENSG00000087253,LPCAT2
ENSG00000078814,MYH7B
ENSG00000181007,ZFP82
ENSG00000187860,CCDC157
ENSG00000135406,PRPH
ENSG00000141452,RMC1
ENSG00000158473,CD1D
ENSG00000160838,LRRC71
ENSG00000118407,FILIP1
ENSG00000164690,SHH
ENSG00000263874,LINC00672
ENSG00000123358,NR4A1
ENSG00000278962,
ENSG00000159433,STARD9
ENSG00000116604,MEF2D
ENSG00000185634,SHC4
ENSG00000124788,ATXN1
ENSG00000184659,FOXD4L4
ENSG00000129484,PARP2
ENSG00000182902,SLC25A18
ENSG00000168397,ATG4B
ENSG00000120471,TP53AIP1
ENSG00000069696,DRD4
ENSG00000120254,MTHFD1L
ENSG00000077684,JADE1
ENSG00000157456,CCNB2
ENSG00000163435,ELF3
ENSG00000113368,LMNB1
ENSG00000174514,MFSD4A
ENSG00000110876,SELPLG
ENSG00000152578,GRIA4
ENSG00000134962,KLB
ENSG00000081791,DELE1
ENSG00000161860,SYCE2
ENSG00000160094,ZNF362
ENSG00000198010,DLGAP2
ENSG00000185198,PRSS57
ENSG00000187164,SHTN1
ENSG00000004939,SLC4A1
ENSG00000104848,KCNA7
ENSG00000164953,TMEM67
ENSG00000169851,PCDH7
ENSG00000126856,PRDM7
ENSG00000142606,MMEL1
ENSG00000101638,ST8SIA5
ENSG00000172828,CES3
ENSG00000163875,MEAF6
ENSG00000125746,EML2
ENSG00000181409,AATK
ENSG00000198796,ALPK2
ENSG00000163817,SLC6A20
ENSG00000165782,PIP4P1
ENSG00000183137,CEP57L1
ENSG00000285458,
ENSG00000141449,GREB1L
ENSG00000135951,TSGA10
ENSG00000116984,MTR
ENSG00000169299,PGM2
ENSG00000116747,RO60
ENSG00000244219,TMEM225B
ENSG00000279770,LINC00552
ENSG00000171843,MLLT3
ENSG00000141252,VPS53
ENSG00000107593,PKD2L1
ENSG00000130783,CCDC62
ENSG00000197721,CR1L
ENSG00000164463,CREBRF
ENSG00000146373,RNF217
ENSG00000087448,KLHL42
ENSG00000148671,ADIRF
ENSG00000176438,SYNE3
ENSG00000164900,GBX1
ENSG00000105643,ARRDC2
ENSG00000137145,DENND4C
ENSG00000028310,BRD9
ENSG00000161791,FMNL3
ENSG00000160161,CILP2
ENSG00000112186,CAP2
ENSG00000115232,ITGA4
ENSG00000137265,IRF4
ENSG00000282278,
ENSG00000122545,SEPTIN7
ENSG00000180061,TMEM150B
ENSG00000197982,C1orf122
ENSG00000213903,LTB4R
ENSG00000198788,MUC2
ENSG00000170231,FABP6
ENSG00000141527,CARD14
ENSG00000182359,KBTBD3
ENSG00000198742,SMURF1
ENSG00000134369,NAV1
ENSG00000140932,CMTM2
ENSG00000132405,TBC1D14
ENSG00000184731,FAM110C
ENSG00000147676,MAL2
ENSG00000151883,PARP8
ENSG00000122756,CNTFR
ENSG00000169026,SLC49A3
ENSG00000129245,FXR2
ENSG00000161381,PLXDC1
ENSG00000214814,FER1L6
ENSG00000135083,CCNJL
ENSG00000112759,SLC29A1
ENSG00000059378,PARP12
ENSG00000204305,AGER
ENSG00000123395,ATG101
ENSG00000215277,RNF212B
ENSG00000189180,ZNF33A
ENSG00000136918,WDR38
ENSG00000106633,GCK
ENSG00000187446,CHP1
ENSG00000100580,TMED8
ENSG00000268465,
ENSG00000240857,RDH14
ENSG00000180884,ZNF792
ENSG00000173846,PLK3
ENSG00000123454,DBH
ENSG00000105514,RAB3D
ENSG00000166295,ANAPC16
ENSG00000253729,PRKDC
ENSG00000146005,PSD2
ENSG00000148926,ADM
ENSG00000285816,
ENSG00000240694,PNMA2
ENSG00000168484,SFTPC
ENSG00000204217,BMPR2
ENSG00000100526,CDKN3
ENSG00000177025,C19orf18
ENSG00000125249,RAP2A
ENSG00000079950,STX7
ENSG00000109758,HGFAC
ENSG00000186792,HYAL3
ENSG00000103150,MLYCD
ENSG00000124422,USP22
ENSG00000159339,PADI4
ENSG00000133477,FAM83F
ENSG00000163606,CD200R1
ENSG00000135837,CEP350
ENSG00000254997,KRTAP5-9
ENSG00000117643,MAN1C1
ENSG00000120784,ZFP30
ENSG00000251369,ZNF550
ENSG00000163348,PYGO2
ENSG00000165304,MELK
ENSG00000114853,ZBTB47
ENSG00000107742,SPOCK2
ENSG00000219607,PPP1R3G
ENSG00000134256,CD101
ENSG00000070610,GBA2
ENSG00000136813,ECPAS
ENSG00000104765,BNIP3L
ENSG00000138688,KIAA1109
ENSG00000075618,FSCN1
ENSG00000204583,LRCOL1
ENSG00000275066,SYNRG
ENSG00000164972,C9orf24
ENSG00000184164,CRELD2
ENSG00000054690,PLEKHH1
ENSG00000100012,SEC14L3
ENSG00000062524,LTK
ENSG00000131263,RLIM
ENSG00000183644,HOATZ
ENSG00000144655,CSRNP1
ENSG00000073598,FNDC8
ENSG00000150995,ITPR1
ENSG00000015520,NPC1L1
ENSG00000168925,CTRB1
ENSG00000000419,DPM1
ENSG00000224531,SMIM13
ENSG00000172543,CTSW
ENSG00000162592,CCDC27
ENSG00000197323,TRIM33
ENSG00000082512,TRAF5
ENSG00000167910,CYP7A1
ENSG00000155974,GRIP1
ENSG00000092850,TEKT2
ENSG00000173080,RXFP4
ENSG00000181744,DIPK2A
ENSG00000048028,USP28
ENSG00000256713,PGA5
ENSG00000284873,OOSP1
ENSG00000100504,PYGL
ENSG00000196352,CD55
ENSG00000122035,RASL11A
ENSG00000065308,TRAM2
ENSG00000175591,P2RY2
ENSG00000179921,GPBAR1
ENSG00000182628,SKA2
ENSG00000103544,VPS35L
ENSG00000148842,CNNM2
ENSG00000165731,RET
ENSG00000147573,TRIM55
ENSG00000065923,SLC9A7
ENSG00000196503,ARL9
ENSG00000187288,CIDEC
ENSG00000118507,AKAP7
ENSG00000228253,MT-ATP8
ENSG00000078725,BRINP1
ENSG00000180347,ITPRID1
ENSG00000115355,CCDC88A
ENSG00000114023,FAM162A
ENSG00000196159,FAT4
ENSG00000185633,NDUFA4L2
ENSG00000122367,LDB3
ENSG00000133874,RNF122
ENSG00000196172,ZNF681
ENSG00000153531,ADPRHL1
ENSG00000100412,ACO2
ENSG00000127191,TRAF2
ENSG00000188338,SLC38A3
ENSG00000105971,CAV2
ENSG00000133083,DCLK1
ENSG00000104059,FAM189A1
ENSG00000164176,EDIL3
ENSG00000130653,PNPLA7
ENSG00000155760,FZD7
ENSG00000186198,SLC51B
ENSG00000169118,CSNK1G1
ENSG00000134152,KATNBL1
ENSG00000122870,BICC1
ENSG00000081181,ARG2
ENSG00000138134,STAMBPL1
ENSG00000147642,SYBU
ENSG00000181220,ZNF746
ENSG00000109956,B3GAT1
ENSG00000171786,NHLH1
ENSG00000134873,CLDN10
ENSG00000100335,MIEF1
ENSG00000159450,TCHH
ENSG00000168071,CCDC88B
ENSG00000146063,TRIM41
ENSG00000279900,
ENSG00000260001,TGFBR3L
ENSG00000078043,PIAS2
ENSG00000196267,ZNF836
ENSG00000178175,ZNF366
ENSG00000138772,ANXA3
ENSG00000125637,PSD4
ENSG00000149716,LTO1
ENSG00000135679,MDM2
ENSG00000177398,UMODL1
ENSG00000143127,ITGA10
ENSG00000092847,AGO1
ENSG00000215644,GCGR
ENSG00000111886,GABRR2
ENSG00000142197,DOP1B
ENSG00000101846,STS
ENSG00000069020,MAST4
ENSG00000105668,UPK1A
ENSG00000137434,C6orf52
ENSG00000087008,ACOX3
ENSG00000100298,APOBEC3H
ENSG00000172986,GXYLT2
ENSG00000135250,SRPK2
ENSG00000163900,TMEM41A
ENSG00000162063,CCNF
ENSG00000114124,GRK7
ENSG00000144668,ITGA9
ENSG00000162627,SNX7
ENSG00000116128,BCL9
ENSG00000105641,SLC5A5
ENSG00000262152,GREP1
ENSG00000105983,LMBR1
ENSG00000256806,C17orf100
ENSG00000070886,EPHA8
ENSG00000179051,RCC2
ENSG00000177807,KCNJ10
ENSG00000175595,ERCC4
ENSG00000170264,FAM161A
ENSG00000147121,KRBOX4
ENSG00000151746,BICD1
ENSG00000131188,PRR7
ENSG00000068024,HDAC4
ENSG00000152558,TMEM123
ENSG00000180357,ZNF609
ENSG00000175215,CTDSP2
ENSG00000102401,ARMCX3
ENSG00000187240,DYNC2H1
ENSG00000126231,PROZ
ENSG00000168769,TET2
ENSG00000148143,ZNF462
ENSG00000033170,FUT8
ENSG00000130703,OSBPL2
ENSG00000105509,HAS1
ENSG00000170525,PFKFB3
ENSG00000128284,APOL3
ENSG00000070214,SLC44A1
ENSG00000109452,INPP4B
ENSG00000108582,CPD
ENSG00000099337,KCNK6
ENSG00000159261,CLDN14
ENSG00000151023,ENKUR
ENSG00000126391,FRMD8
ENSG00000181026,AEN
ENSG00000177453,NIM1K
ENSG00000135070,ISCA1
ENSG00000167080,B4GALNT2
ENSG00000158234,FAIM
ENSG00000150457,LATS2
ENSG00000130244,FAM98C
ENSG00000163719,MTMR14
ENSG00000070476,ZXDC
ENSG00000164284,GRPEL2
ENSG00000144120,TMEM177
ENSG00000244588,RAD21L1
ENSG00000054654,SYNE2
ENSG00000162069,BICDL2
ENSG00000156983,BRPF1
ENSG00000183963,SMTN
ENSG00000140623,SEPTIN12
ENSG00000158113,LRRC43
ENSG00000279441,
ENSG00000132510,KDM6B
ENSG00000105369,CD79A
ENSG00000173662,TAS1R1
ENSG00000197063,MAFG
ENSG00000176273,SLC35G1
ENSG00000151090,THRB
ENSG00000074370,ATP2A3
ENSG00000100982,PCIF1
ENSG00000234857,HNRNPUL2-BSCL2
ENSG00000167291,TBC1D16
ENSG00000178904,DPY19L3
ENSG00000168778,TCTN2
ENSG00000073067,CYP2W1
ENSG00000162086,ZNF75A
ENSG00000148429,USP6NL
ENSG00000164323,CFAP97
ENSG00000073792,IGF2BP2
ENSG00000122376,SHLD2
ENSG00000127452,FBXL12
ENSG00000204257,HLA-DMA
ENSG00000279199,
ENSG00000075073,TACR2
ENSG00000214212,C19orf38
ENSG00000275993,
ENSG00000164885,CDK5
ENSG00000167216,KATNAL2
ENSG00000177275,OR2AJ1
ENSG00000178882,RFLNA
ENSG00000163746,PLSCR2
ENSG00000175414,ARL10
ENSG00000143971,ETAA1
ENSG00000284292,
ENSG00000179044,EXOC3L1
ENSG00000025039,RRAGD
ENSG00000182472,CAPN12
ENSG00000130997,POLN
ENSG00000109686,SH3D19
ENSG00000176261,ZBTB8OS
ENSG00000156466,GDF6
ENSG00000180209,MYL11
ENSG00000112144,CILK1
ENSG00000104879,CKM
ENSG00000159173,TNNI1
ENSG00000089682,RBM41
ENSG00000154252,GAL3ST2
ENSG00000172818,OVOL1
ENSG00000170608,FOXA3
ENSG00000121753,ADGRB2
ENSG00000162771,GARIN4
ENSG00000145861,C1QTNF2
ENSG00000128268,MGAT3
ENSG00000106034,CPED1
ENSG00000133250,ZNF414
ENSG00000132471,WBP2
ENSG00000166938,DIS3L
ENSG00000125247,TMTC4
ENSG00000057757,PITHD1
ENSG00000164318,EGFLAM
ENSG00000179241,LDLRAD3
ENSG00000185527,PDE6G
ENSG00000136895,GARNL3
ENSG00000163481,RNF25
ENSG00000188800,TMCO2
ENSG00000137812,KNL1
ENSG00000132359,RAP1GAP2
ENSG00000206013,IFITM5
ENSG00000184697,CLDN6
ENSG00000221821,C6orf226
ENSG00000139990,DCAF5
ENSG00000085999,RAD54L
ENSG00000165029,ABCA1
ENSG00000137075,RNF38
ENSG00000125872,LRRN4
ENSG00000101282,RSPO4
ENSG00000138678,GPAT3
ENSG00000137770,CTDSPL2
ENSG00000137713,PPP2R1B
ENSG00000143107,FNDC7
ENSG00000064933,PMS1
ENSG00000108509,CAMTA2
ENSG00000071575,TRIB2
ENSG00000196407,THEM5
ENSG00000238243,OR2W3
ENSG00000135960,EDAR
ENSG00000176058,TPRN
ENSG00000115392,FANCL
ENSG00000089692,LAG3
ENSG00000204616,TRIM31
ENSG00000138738,PRDM5
ENSG00000171680,PLEKHG5
ENSG00000136383,ALPK3
ENSG00000183844,FAM3B
ENSG00000042317,SPATA7
ENSG00000005810,MYCBP2
ENSG00000143333,RGS16
ENSG00000184574,LPAR5
ENSG00000073169,SELENOO
ENSG00000139835,GRTP1
ENSG00000204348,DXO
ENSG00000187231,SESTD1
ENSG00000096872,IFT74
ENSG00000136950,ARPC5L
ENSG00000173406,DAB1
ENSG00000129990,SYT5
ENSG00000122778,KIAA1549
ENSG00000119630,PGF
ENSG00000158691,ZSCAN12
ENSG00000187862,TTC24
ENSG00000144566,RAB5A
ENSG00000255508,
ENSG00000115956,PLEK
ENSG00000156463,SH3RF2
ENSG00000170113,NIPA1
ENSG00000183379,SYNDIG1L
ENSG00000156469,MTERF3
ENSG00000146072,TNFRSF21
ENSG00000165188,RNF183
ENSG00000285901,
ENSG00000108599,AKAP10
ENSG00000126787,DLGAP5
ENSG00000114744,COMMD2
ENSG00000100079,LGALS2
ENSG00000119684,MLH3
ENSG00000067842,ATP2B3
ENSG00000131788,PIAS3
ENSG00000156030,MIDEAS
ENSG00000174574,AKIRIN1
ENSG00000244242,IFITM10
ENSG00000204954,C12orf73
ENSG00000116514,RNF19B
ENSG00000141750,STAC2
ENSG00000198691,ABCA4
ENSG00000170379,TCAF2
ENSG00000063587,ZNF275
ENSG00000099958,DERL3
ENSG00000160551,TAOK1
ENSG00000181773,GPR3
ENSG00000128965,CHAC1
ENSG00000107821,KAZALD1
ENSG00000196132,MYT1
ENSG00000130182,ZSCAN10
ENSG00000103381,CPPED1
ENSG00000187325,TAF9B
ENSG00000136938,ANP32B
ENSG00000198721,ECI2
ENSG00000020256,ZFP64
ENSG00000005238,FAM214B
ENSG00000145358,DDIT4L
ENSG00000140691,ARMC5
ENSG00000154479,CFAP210
ENSG00000054967,RELT
ENSG00000133661,SFTPD
ENSG00000225830,ERCC6
ENSG00000116329,OPRD1
ENSG00000077157,PPP1R12B
ENSG00000179562,GCC1
ENSG00000183775,KCTD16
ENSG00000158092,NCK1
ENSG00000168743,NPNT
ENSG00000140368,PSTPIP1
ENSG00000160602,NEK8
ENSG00000174992,ZG16
ENSG00000129749,CHRNA10
ENSG00000128607,KLHDC10
ENSG00000144837,PLA1A
ENSG00000112511,PHF1
ENSG00000114302,PRKAR2A
ENSG00000131620,ANO1
ENSG00000051108,HERPUD1
ENSG00000205903,ZNF316
ENSG00000140993,TIGD7
ENSG00000164404,GDF9
ENSG00000134198,TSPAN2
ENSG00000149418,ST14
ENSG00000171467,ZNF318
ENSG00000084444,FAM234B
ENSG00000134982,APC
ENSG00000187595,ZNF385C
ENSG00000164741,DLC1
ENSG00000164761,TNFRSF11B
ENSG00000186281,GPAT2
ENSG00000123136,DDX39A
ENSG00000018280,SLC11A1
ENSG00000125875,TBC1D20
ENSG00000158270,COLEC12
ENSG00000137203,TFAP2A
ENSG00000168477,TNXB
ENSG00000136451,VEZF1
ENSG00000039987,BEST2
ENSG00000158321,AUTS2
ENSG00000118849,RARRES1
ENSG00000089916,GPATCH2L
ENSG00000168314,MOBP
ENSG00000066117,SMARCD1
ENSG00000158161,EYA3
ENSG00000198625,MDM4
ENSG00000111725,PRKAB1
ENSG00000040731,CDH10
ENSG00000168612,ZSWIM1
ENSG00000154237,LRRK1
ENSG00000164751,PEX2
ENSG00000185129,PURA
ENSG00000023516,AKAP11
ENSG00000139233,LLPH
ENSG00000148541,FAM13C
ENSG00000112078,KCTD20
ENSG00000125409,TEKT3
ENSG00000148773,MKI67
ENSG00000130513,GDF15
ENSG00000137270,GCM1
ENSG00000099365,STX1B
ENSG00000143376,SNX27
ENSG00000143318,CASQ1
ENSG00000017797,RALBP1
ENSG00000004455,AK2
ENSG00000118946,PCDH17
ENSG00000093183,SEC22C
ENSG00000158517,NCF1
ENSG00000100104,SRRD
ENSG00000154153,RETREG1
ENSG00000124496,TRERF1
ENSG00000169783,LINGO1
ENSG00000165997,ARL5B
ENSG00000061987,MON2
ENSG00000196588,MRTFA
ENSG00000174807,CD248
ENSG00000065150,IPO5
ENSG00000180353,HCLS1
ENSG00000168334,XIRP1
ENSG00000135373,EHF
ENSG00000108179,PPIF
ENSG00000149050,ZNF214
ENSG00000179455,MKRN3
ENSG00000150712,MTMR12
ENSG00000180448,ARHGAP45
ENSG00000186073,CDIN1
ENSG00000071909,MYO3B
ENSG00000088888,MAVS
ENSG00000155508,CNOT8
ENSG00000107968,MAP3K8
ENSG00000132669,RIN2
ENSG00000184897,H1-10
ENSG00000165813,CCDC186
ENSG00000174891,RSRC1
ENSG00000151062,CACNA2D4
ENSG00000197019,SERTAD1
ENSG00000109927,TECTA
ENSG00000197226,TBC1D9B
ENSG00000096395,MLN
ENSG00000135677,GNS
ENSG00000173175,ADCY5
ENSG00000171681,ATF7IP
ENSG00000184860,SDR42E1
ENSG00000170374,SP7
ENSG00000136235,GPNMB
ENSG00000109193,SULT1E1
ENSG00000128923,MINDY2
ENSG00000166266,CUL5
ENSG00000148400,NOTCH1
ENSG00000101470,TNNC2
ENSG00000244752,CRYBB2
ENSG00000169224,GCSAML
ENSG00000186298,PPP1CC
ENSG00000129422,MTUS1
ENSG00000156052,GNAQ
ENSG00000182866,LCK
ENSG00000113391,FAM172A
ENSG00000114248,LRRC31
ENSG00000232040,ZBED9
ENSG00000025708,TYMP
ENSG00000168994,PXDC1
ENSG00000130287,NCAN
ENSG00000215274,GAGE10
ENSG00000167740,CYB5D2
ENSG00000122188,LAX1
ENSG00000204634,TBC1D8
ENSG00000286239,
ENSG00000075651,PLD1
ENSG00000152422,XRCC4
ENSG00000160716,CHRNB2
ENSG00000176678,FOXL1
ENSG00000103375,AQP8
ENSG00000100796,PPP4R3A
ENSG00000142765,SYTL1
ENSG00000179943,FIZ1
ENSG00000149970,CNKSR2
ENSG00000048405,ZNF800
ENSG00000170624,SGCD
ENSG00000094796,KRT31
ENSG00000130822,PNCK
ENSG00000166923,GREM1
ENSG00000198925,ATG9A
ENSG00000082074,FYB1
ENSG00000109775,UFSP2
ENSG00000083782,EPYC
ENSG00000117228,GBP1
ENSG00000149131,SERPING1
ENSG00000077063,CTTNBP2
ENSG00000151092,NGLY1
ENSG00000132141,CCT6B
ENSG00000137877,SPTBN5
ENSG00000196152,ZNF79
ENSG00000283516,LITAFD
ENSG00000169760,NLGN1
ENSG00000068097,HEATR6
ENSG00000167103,PIP5KL1
ENSG00000174776,WDR49
ENSG00000109046,WSB1
ENSG00000141682,PMAIP1
ENSG00000129473,BCL2L2
ENSG00000197774,EME2
ENSG00000189325,BNIP5
ENSG00000188199,NUTM2B
ENSG00000183023,SLC8A1
ENSG00000169758,TMEM266
ENSG00000155714,PDZD9
ENSG00000154122,ANKH
ENSG00000111816,FRK
ENSG00000173281,PPP1R3B
ENSG00000137841,PLCB2
ENSG00000175564,UCP3
ENSG00000198863,RUNDC1
ENSG00000145730,PAM
ENSG00000013725,CD6
ENSG00000158023,CFAP251
ENSG00000103326,CAPN15
ENSG00000198752,CDC42BPB
ENSG00000182533,CAV3
ENSG00000164649,CDCA7L
ENSG00000267561,
ENSG00000087074,PPP1R15A
ENSG00000166128,RAB8B
ENSG00000198938,MT-CO3
ENSG00000088727,KIF9
ENSG00000196678,ERI2
ENSG00000182141,ZNF708
ENSG00000129757,CDKN1C
ENSG00000183735,TBK1
ENSG00000072818,ACAP1
ENSG00000133958,UNC79
ENSG00000186919,ZACN
ENSG00000136261,BZW2
ENSG00000143479,DYRK3
ENSG00000161594,KLHL10
ENSG00000102043,MTMR8
ENSG00000136478,TEX2
ENSG00000168918,INPP5D
ENSG00000204335,SP5
ENSG00000106144,CASP2
ENSG00000204186,ZDBF2
ENSG00000158296,SLC13A3
ENSG00000186487,MYT1L
ENSG00000164342,TLR3
ENSG00000006042,TMEM98
ENSG00000285505,
ENSG00000137393,RNF144B
ENSG00000132205,EMILIN2
ENSG00000175048,ZDHHC14
ENSG00000182508,LHFPL1
ENSG00000013588,GPRC5A
ENSG00000109458,GAB1
ENSG00000196408,NOXO1
ENSG00000076067,RBMS2
ENSG00000203667,COX20
ENSG00000003137,CYP26B1
ENSG00000130021,PUDP
ENSG00000163006,CCDC138
ENSG00000160318,CLDND2
ENSG00000132305,IMMT
ENSG00000179583,CIITA
ENSG00000004468,CD38
ENSG00000203910,C1orf146
ENSG00000168014,C2CD3
ENSG00000136874,STX17
ENSG00000170638,TRABD
ENSG00000134363,FST
ENSG00000179299,NSUN7
ENSG00000121892,PDS5A
