perturbation,spearman_rho,target_gene
6251_PGAM5_P1P2_ENSG00000247077,0.1336466667816459,PGAM5
5429_NAA35_P1P2_ENSG00000135040,0.13214959763716722,NAA35
2207_DHX30_P1_ENSG00000132153,0.13151792617319621,DHX30
8894_THRAP3_P1P2_ENSG00000054118,0.13022516412922888,THRAP3
2501_EFR3A_P1P2_ENSG00000132294,0.12931331953282943,EFR3A
7210_RCOR1_P1P2_ENSG00000089902,0.1290122130706984,RCOR1
1920_CT45A5_P1P2_ENSG00000228836,0.12899014420965016,CT45A5
3053_FDXR_P1P2_ENSG00000161513,0.12878785611877108,FDXR
8719_TBC1D3_ENST00000537432.1_ENSG00000274611,0.12826450801153944,TBC1D3
5217_MRPL35_P1P2_ENSG00000132313,0.1280402189200511,MRPL35
5482_NBPF15_P1P2_ENSG00000266338,0.12637622408259408,NBPF15
5226_MRPL43_P1P2_ENSG00000055950,0.12609084120732117,MRPL43
6868_PSMD14_P1P2_ENSG00000115233,0.1254729202071585,PSMD14
430_AQP7_P1P2_ENSG00000165269,0.1244947152106192,AQP7
2271_DNAAF3_P2_ENSG00000167646,0.12437790348239748,DNAAF3
10771_non-targeting_non-targeting_non-targeting,0.12329188957587534,non-targeting
4896_MCL1_P1P2_ENSG00000143384,0.12320381577412955,MCL1
6648_PPP1CA_P1_ENSG00000172531,0.12305265115282327,PPP1CA
8925_TIMM8A_P1P2_ENSG00000126953,0.1230107612269819,TIMM8A
3323_GCOM1_P1P2_ENSG00000137878,0.12276733484540951,GCOM1
11067_non-targeting_non-targeting_non-targeting,0.12242163890454529,non-targeting
8422_SRPRB_P1P2_ENSG00000144867,0.12235179952590008,SRPRB
6875_PSMD7_P1P2_ENSG00000103035,0.121441542217483,PSMD7
376_AP2M1_P2_ENSG00000161203,0.1214136910007432,AP2M1
8056_SLC35G2_P1P2_ENSG00000168917,0.12139055252991852,SLC35G2
11238_non-targeting_non-targeting_non-targeting,0.12132791669844417,non-targeting
3021_FBXO42_P1P2_ENSG00000037637,0.120897955542186,FBXO42
9218_TPT1_P1P2_ENSG00000133112,0.11918776067157719,TPT1
11178_non-targeting_non-targeting_non-targeting,0.11911754192076354,non-targeting
4701_LST1_P2_ENSG00000204482,0.11890566030268149,LST1
10785_non-targeting_non-targeting_non-targeting,0.11824612986649198,non-targeting
1262_CCDC144NL_P2_ENSG00000205212,0.11789677980256077,CCDC144NL
3871_HNRNPL_P2_ENSG00000104824,0.11771697484455275,HNRNPL
3551_GSK3B_P1P2_ENSG00000082701,0.11694078843600623,GSK3B
11166_non-targeting_non-targeting_non-targeting,0.11690529871899613,non-targeting
6138_PCNX3_P1P2_ENSG00000197136,0.11690492710230646,PCNX3
9673_USP5_P2_ENSG00000111667,0.11538891455471224,USP5
5428_NAA30_P1P2_ENSG00000139977,0.11538859916524344,NAA30
9828_WDR54_P1P2_ENSG00000005448,0.11525350131072953,WDR54
916_BTAF1_P1P2_ENSG00000095564,0.11484492071678135,BTAF1
