Perturbation,Gene_Target,Axis_Score
4494_L3MBTL4_P1P2_ENSG00000154655,L3MBTL4,0.003673952
6924_PTPN12_P1P2_ENSG00000127947,PTPN12,0.0036706785
9019_TMEM173_P1P2_ENSG00000184584,TMEM173,0.0036692405
9853_WDR92_P1P2_ENSG00000243667,WDR92,0.003667681
5996_OTUD4_P1P2_ENSG00000164164,OTUD4,0.0036674368
3949_HSD17B11_P1P2_ENSG00000198189,HSD17B11,0.0036656947
6654_PPP1R12A_P1P2_ENSG00000058272,PPP1R12A,0.0036568202
3690_HEMGN_P1P2_ENSG00000136929,HEMGN,0.0036566828
7680_SCAMP2_P1_ENSG00000140497,SCAMP2,0.0036563943
486_ARID1A_P1P2_ENSG00000117713,ARID1A,0.003655809
9725_VHL_P1P2_ENSG00000134086,VHL,0.0036521552
2608_ELP6_P1P2_ENSG00000163832,ELP6,0.0036513808
997_C16orf86_P1P2_ENSG00000159761,C16orf86,0.003649488
7218_RDX_P1P2_ENSG00000137710,RDX,0.0036485123
9321_RO60_P1P2_ENSG00000116747,RO60,0.0036455267
9879_WSB2_P1P2_ENSG00000176871,WSB2,0.0036442128
3937_HRAS_P1_ENSG00000174775,HRAS,0.0036420398
9980_ZBTB21_P1P2_ENSG00000173276,ZBTB21,0.0036376198
6120_PCGF1_P1P2_ENSG00000115289,PCGF1,0.0036358456
5537_NDUFA4_P1P2_ENSG00000189043,NDUFA4,0.003634583
8766_TCEAL1_P1P2_ENSG00000172465,TCEAL1,0.0036342142
7394_RNF5_P1P2_ENSG00000204308,RNF5,0.0036327492
4290_KBTBD6_P1P2_ENSG00000165572,KBTBD6,0.0036321685
8079_SLC39A8_P1P2_ENSG00000138821,SLC39A8,0.003631601
7209_RCN3_P1P2_ENSG00000142552,RCN3,0.003626624
462_ARHGAP1_P1P2_ENSG00000175220,ARHGAP1,0.003625958
5306_MTDH_P1P2_ENSG00000147649,MTDH,0.0036231813
10659_ZNF821_P1P2_ENSG00000102984,ZNF821,0.0036162531
2057_DCAF5_P1P2_ENSG00000139990,DCAF5,0.0036144217
2063_DCAKD_P2_ENSG00000172992,DCAKD,0.003611266
10668_ZNF83_ENST00000597597.1_ENSG00000167766,ZNF83,0.003610332
9176_TOP2B_P1P2_ENSG00000077097,TOP2B,0.0036100284
7291_RHOBTB3_P1P2_ENSG00000164292,RHOBTB3,0.003604185
6945_PTTG1IP_P1P2_ENSG00000183255,PTTG1IP,0.003602196
8803_TDRKH_P1P2_ENSG00000182134,TDRKH,0.0036000242
8384_SPTBN1_P1P2_ENSG00000115306,SPTBN1,0.0035974837
2771_EVL_P1_ENSG00000196405,EVL,0.0035907868
4398_KIFC1_P1P2_ENSG00000237649,KIFC1,0.0035810322
7574_RSF1_P1P2_ENSG00000048649,RSF1,0.003580651
8469_ST3GAL2_P1_ENSG00000157350,ST3GAL2,0.0035794599
7399_RNFT2_P1P2_ENSG00000135119,RNFT2,0.0035793227
694_ATPAF2_P1P2_ENSG00000171953,ATPAF2,0.0035691592
115_ACTR3_P1P2_ENSG00000115091,ACTR3,0.0035657426
8909_TIGD4_P1P2_ENSG00000169989,TIGD4,0.0035634104
7970_SLC17A5_P1P2_ENSG00000119899,SLC17A5,0.0035599112
8547_STUB1_P1P2_ENSG00000103266,STUB1,0.003559417
3721_HIC1_P1P2_ENSG00000177374,HIC1,0.003557474
2965_FANCG_P1P2_ENSG00000221829,FANCG,0.0035557863
1888_CRYZL1_P1P2_ENSG00000205758,CRYZL1,0.0035555523
7058_RACGAP1_P1P2_ENSG00000161800,RACGAP1,0.0035552785
61_ABR_P1P2_ENSG00000159842,ABR,0.00354483
9229_TRAF3IP2_P1P2_ENSG00000056972,TRAF3IP2,0.0035407431
9301_TRMT10B_P1P2_ENSG00000165275,TRMT10B,0.0035393706
5328_TESMIN_P1P2_ENSG00000132749,TESMIN,0.0035382067
5442_NACC1_P1P2_ENSG00000160877,NACC1,0.003537961
4643_LRFN4_P1P2_ENSG00000173621,LRFN4,0.0035336392
4666_LRRC45_P1P2_ENSG00000169683,LRRC45,0.0035327983
2211_DHX35_P1P2_ENSG00000101452,DHX35,0.003532056
2962_FANCD2_P1P2_ENSG00000144554,FANCD2,0.0035306418
515_ARL6IP4_P1P2_ENSG00000182196,ARL6IP4,0.003522261
3410_GLUD1_P1P2_ENSG00000148672,GLUD1,0.0035162303
6000_OTX1_P1P2_ENSG00000115507,OTX1,0.0035160875
4480_KRTAP4-2_P1P2_ENSG00000244537,KRTAP4-2,0.0035097443
9278_TRIM44_P1P2_ENSG00000166326,TRIM44,0.00350661
797_BCL2L11_P1_ENSG00000153094,BCL2L11,0.003505391
1680_CLSTN3_P2_ENSG00000139182,CLSTN3,0.0035022367
10106_ZFYVE16_P1P2_ENSG00000039319,ZFYVE16,0.0034962185
3558_GSTK1_P1P2_ENSG00000197448,GSTK1,0.003496143
7724_SDHAF2_P1P2_ENSG00000167985,SDHAF2,0.0034943947
1995_CYB5R4_P1P2_ENSG00000065615,CYB5R4,0.0034935344
10379_ZNF467_P1P2_ENSG00000181444,ZNF467,0.0034923682
8792_TCP11L1_P1P2_ENSG00000176148,TCP11L1,0.00349006
1124_C8orf33_P1P2_ENSG00000182307,C8orf33,0.0034897178
10225_ZNF232_P1_ENSG00000167840,ZNF232,0.0034889274
1297_CCDC82_P1P2_ENSG00000149231,CCDC82,0.0034852747
7790_SEPTIN8_P1P2_ENSG00000164402,SEPTIN8,0.0034784526
7784_SEPTIN1_P2_ENSG00000180096,SEPTIN1,0.0034781892
10247_ZNF264_P1P2_ENSG00000083844,ZNF264,0.0034775892
4493_L3MBTL3_P1P2_ENSG00000198945,L3MBTL3,0.0034764784
7196_RCAN1_P1P2_ENSG00000159200,RCAN1,0.00347097
2168_DEXI_P1P2_ENSG00000182108,DEXI,0.0034690427
2497_EFNA1_P1P2_ENSG00000169242,EFNA1,0.003462992
11146_non-targeting_non-targeting_non-targeting,non-targeting,0.0034629703
10439_ZNF550_P1P2_ENSG00000251369,ZNF550,0.0034530386
6362_PILRB_P1P2_ENSG00000121716,PILRB,0.0034517786
1220_CBFB_P1P2_ENSG00000067955,CBFB,0.0034500158
2316_DNMT3B_P1_ENSG00000088305,DNMT3B,0.003447979
2006_CYP2R1_P1P2_ENSG00000186104,CYP2R1,0.003447025
7353_RNF145_P2_ENSG00000145860,RNF145,0.0034444933
7464_RPL36AL_P1P2_ENSG00000165502,RPL36AL,0.003442559
9346_TSNARE1_P1P2_ENSG00000171045,TSNARE1,0.0034419193
9957_YY1AP1_P1P2_ENSG00000163374,YY1AP1,0.0034396155
8521_STK35_P1P2_ENSG00000125834,STK35,0.0034361875
4775_MAGI1_P1P2_ENSG00000151276,MAGI1,0.0034359766
5836_NSUN6_P1P2_ENSG00000241058,NSUN6,0.0034338085
7139_RBAK_P2_ENSG00000146587,RBAK,0.003428328
3888_HOXA13_P1P2_ENSG00000106031,HOXA13,0.0034282678
3745_HIST1H1D_P1P2_ENSG00000124575,HIST1H1D,0.0034222354
1517_CEP89_P1P2_ENSG00000121289,CEP89,0.0034210002
4934_MED13_P1P2_ENSG00000108510,MED13,0.0034197548
9631_USP10_P1P2_ENSG00000103194,USP10,0.0034154644
7592_RTN4_ENST00000394609.2_ENSG00000115310,RTN4,0.003415199
2340_DPF1_P2_ENSG00000011332,DPF1,0.003412338
10926_non-targeting_non-targeting_non-targeting,non-targeting,0.003412321
9299_TRIT1_P1P2_ENSG00000043514,TRIT1,0.0034117945
11056_non-targeting_non-targeting_non-targeting,non-targeting,0.0034093473
25_ABCB9_P2_ENSG00000150967,ABCB9,0.003409274
4054_IFT43_P1P2_ENSG00000119650,IFT43,0.0034077917
10547_ZNF679_P1P2_ENSG00000197123,ZNF679,0.003403116
10773_non-targeting_non-targeting_non-targeting,non-targeting,0.0034014608
2018_DACH1_P1P2_ENSG00000276644,DACH1,0.00340065
8100_SLC52A2_P1P2_ENSG00000185803,SLC52A2,0.00339955
10656_ZNF816_P2_ENSG00000180257,ZNF816,0.003398185
3941_HS2ST1_P1P2_ENSG00000153936,HS2ST1,0.0033938687
1006_C17orf75_P1P2_ENSG00000108666,C17orf75,0.0033885883
5762_NPAT_P1P2_ENSG00000149308,NPAT,0.0033855974
533_ARPC1A_P1P2_ENSG00000241685,ARPC1A,0.003385041
7889_SHB_P1P2_ENSG00000107338,SHB,0.0033841017
1776_COPG2_P1P2_ENSG00000158623,COPG2,0.0033837007
1238_CCAR1_P1P2_ENSG00000060339,CCAR1,0.0033825433
58_ABO_P1_ENSG00000175164,ABO,0.0033803973
4366_CIP2A_P1P2_ENSG00000163507,CIP2A,0.0033703248
5097_MKNK2_P1_ENSG00000099875,MKNK2,0.0033667383
10118_ZIC1_P1P2_ENSG00000152977,ZIC1,0.0033657402
2165_DESI2_P1P2_ENSG00000121644,DESI2,0.0033611637
6882_PSMF1_P1P2_ENSG00000125818,PSMF1,0.0033608417
6406_PLA2G10_ENST00000438167.3_ENSG00000069764,PLA2G10,0.0033605597
4181_IREB2_P1P2_ENSG00000136381,IREB2,0.0033523298
6544_POLR2D_P1_ENSG00000144231,POLR2D,0.0033504986
2163_DERL3_P1P2_ENSG00000099958,DERL3,0.0033486818
1116_C6orf89_P1P2_ENSG00000198663,C6orf89,0.0033441025
6637_PPM1A_P1P2_ENSG00000100614,PPM1A,0.0033431745
7915_SIM2_P1P2_ENSG00000159263,SIM2,0.0033416853
11102_non-targeting_non-targeting_non-targeting,non-targeting,0.0033346
2631_EMX1_P1_ENSG00000135638,EMX1,0.0033327325
1031_C1GALT1_P1P2_ENSG00000106392,C1GALT1,0.0033308836
4569_LHX3_P1_ENSG00000107187,LHX3,0.0033308503
1558_CHD2_P2_ENSG00000173575,CHD2,0.0033307858
5797_NR3C2_P1P2_ENSG00000151623,NR3C2,0.0033277175
3881_HOMEZ_P1P2_ENSG00000215271,HOMEZ,0.003325101
6759_PRKAR2B_P1P2_ENSG00000005249,PRKAR2B,0.0033223673
2404_DUSP14_P1_ENSG00000276023,DUSP14,0.0033215156
7380_RNF217_P1P2_ENSG00000146373,RNF217,0.0033193482
3595_GTPBP6_P1P2_ENSG00000178605,GTPBP6,0.0033192544
7695_SCLT1_P1P2_ENSG00000151466,SCLT1,0.0033183831
721_AZI2_P1P2_ENSG00000163512,AZI2,0.0033166436
6392_PKIG_P1P2_ENSG00000168734,PKIG,0.0033130615
8201_SNAP23_P1P2_ENSG00000092531,SNAP23,0.0033081667
2380_DSCR4_P1P2_ENSG00000184029,DSCR4,0.0033070468
3851_HNF1B_P1P2_ENSG00000275410,HNF1B,0.0033012452
6567_POM121_P1P2_ENSG00000196313,POM121,0.00330057
2514_EGR4_P1P2_ENSG00000135625,EGR4,0.0032993995
751_BAG6_P1P2_ENSG00000204463,BAG6,0.0032968768
11128_non-targeting_non-targeting_non-targeting,non-targeting,0.00329385
8788_TCFL5_P1P2_ENSG00000101190,TCFL5,0.0032930437
2305_DNAJC9_P1P2_ENSG00000213551,DNAJC9,0.0032840946
1456_CDR2_P1P2_ENSG00000140743,CDR2,0.0032823607
10997_non-targeting_non-targeting_non-targeting,non-targeting,0.0032729136
9120_TNFAIP1_P1P2_ENSG00000109079,TNFAIP1,0.0032715136
9445_TXLNA_P1P2_ENSG00000084652,TXLNA,0.0032674926
4615_LMF2_P2_ENSG00000100258,LMF2,0.0032648265
3803_HK1_P2_ENSG00000156515,HK1,0.0032623983
6145_PCTP_P1P2_ENSG00000141179,PCTP,0.0032612437
1339_CCNY_P1P2_ENSG00000108100,CCNY,0.0032569293
9874_WRAP73_P1P2_ENSG00000116213,WRAP73,0.0032522809
2961_FANCB_P1P2_ENSG00000181544,FANCB,0.0032488334
9268_TRIM25_P1P2_ENSG00000121060,TRIM25,0.0032463812
7300_RHOXF2_ENST00000371388.3_ENSG00000131721,RHOXF2,0.0032457076
1503_CEP290_P1P2_ENSG00000198707,CEP290,0.0032418664
6067_PAQR8_P1P2_ENSG00000170915,PAQR8,0.0032394603
6328_PIF1_P2_ENSG00000140451,PIF1,0.0032351767
1137_C9orf85_P1P2_ENSG00000155621,C9orf85,0.0032328856
2649_ENSA_P1P2_ENSG00000143420,ENSA,0.0032241137
425_APTX_P2_ENSG00000137074,APTX,0.0032233875
8367_SPPL2A_P1P2_ENSG00000138600,SPPL2A,0.0032213926
6782_PRODH_P2_ENSG00000100033,PRODH,0.0032213577
8149_SMARCC2_P1P2_ENSG00000139613,SMARCC2,0.0032177062
6128_PCID2_P2_ENSG00000126226,PCID2,0.0032158673
8945_TLE4_P1P2_ENSG00000106829,TLE4,0.0032132927
7007_RAB12_P1P2_ENSG00000206418,RAB12,0.0032100033
3772_HIST1H3A_ENST00000357647.3_ENSG00000275714,HIST1H3A,0.003208352
10757_non-targeting_non-targeting_non-targeting,non-targeting,0.00320009
11183_non-targeting_non-targeting_non-targeting,non-targeting,0.0031958881
564_ASB13_P1P2_ENSG00000196372,ASB13,0.0031938178
39_ABHD11_P1P2_ENSG00000106077,ABHD11,0.0031913389
11097_non-targeting_non-targeting_non-targeting,non-targeting,0.0031912106
1675_CLPTM1_P1P2_ENSG00000104853,CLPTM1,0.0031825535
4111_IMPACT_P1P2_ENSG00000154059,IMPACT,0.0031803686
355_ANP32E_P1P2_ENSG00000143401,ANP32E,0.003173431
561_ASAH2B_P1P2_ENSG00000204147,ASAH2B,0.0031703452
10957_non-targeting_non-targeting_non-targeting,non-targeting,0.0031703187
5935_OLA1_P1P2_ENSG00000138430,OLA1,0.0031521595
3797_HIVEP1_P1P2_ENSG00000095951,HIVEP1,0.003151395
2959_FAN1_P1P2_ENSG00000198690,FAN1,0.0031502666
4020_ID2_P1_ENSG00000115738,ID2,0.0031476954
7981_SLC25A11_P1P2_ENSG00000108528,SLC25A11,0.0031445385
453_ARG2_P1P2_ENSG00000081181,ARG2,0.003141916
5100_MKRN3_P1P2_ENSG00000179455,MKRN3,0.0031418898
626_ATG5_P1P2_ENSG00000057663,ATG5,0.0031400586
9157_TOB1_P1P2_ENSG00000141232,TOB1,0.0031321985
8018_SLC27A2_P1P2_ENSG00000140284,SLC27A2,0.0031303442
1231_CBX4_P1P2_ENSG00000141582,CBX4,0.0031298052
1276_CCDC34_P1P2_ENSG00000109881,CCDC34,0.0031278613
7344_RNF125_P1P2_ENSG00000101695,RNF125,0.0031256366
8756_TBX4_P1_ENSG00000121075,TBX4,0.0031234927
70_ACADSB_P1P2_ENSG00000196177,ACADSB,0.0031208436
9792_WBP1L_P1P2_ENSG00000166272,WBP1L,0.0031187588
10094_ZFP69B_P1P2_ENSG00000187801,ZFP69B,0.0031182428
7661_SAT1_P1P2_ENSG00000130066,SAT1,0.0031178242
1033_C1QTNF4_P1P2_ENSG00000172247,C1QTNF4,0.0031141501
9097_TMEM80_P1P2_ENSG00000177042,TMEM80,0.003112694
6159_PDCD6_P1P2_ENSG00000249915,PDCD6,0.0031068663
2906_PRXL2A_P2_ENSG00000122378,PRXL2A,0.0031030953
9451_TXNDC17_P1P2_ENSG00000129235,TXNDC17,0.0030942368
11222_non-targeting_non-targeting_non-targeting,non-targeting,0.0030917616
10452_ZNF564_P1P2_ENSG00000249709,ZNF564,0.0030894969
8202_SNAP29_P1P2_ENSG00000099940,SNAP29,0.0030891357
11280_non-targeting_non-targeting_non-targeting,non-targeting,0.0030880834
2499_EFNA3_P2_ENSG00000143590,EFNA3,0.003087257
4829_MAPK3_P1P2_ENSG00000102882,MAPK3,0.0030849043
3288_GAS6_P1P2_ENSG00000183087,GAS6,0.0030817664
1725_CNPPD1_P2_ENSG00000115649,CNPPD1,0.0030805597
3383_GLA_P1P2_ENSG00000102393,GLA,0.0030763284
10079_ZFP1_P1P2_ENSG00000184517,ZFP1,0.0030717608
7593_RTTN_P1P2_ENSG00000176225,RTTN,0.0030676909
9944_YPEL5_P1P2_ENSG00000119801,YPEL5,0.0030647852
9927_YES1_P1P2_ENSG00000176105,YES1,0.003063328
8561_STXBP1_P1P2_ENSG00000136854,STXBP1,0.0030583004
9590_UNC119_P1_ENSG00000109103,UNC119,0.0030572203
7082_RALA_P1P2_ENSG00000006451,RALA,0.0030564165
6978_PYGO2_P1P2_ENSG00000163348,PYGO2,0.0030556382
9207_TPM4_P1_ENSG00000167460,TPM4,0.0030537685
68_ACAD9_P1P2_ENSG00000177646,ACAD9,0.003052451
9134_TNIK_P1P2_ENSG00000154310,TNIK,0.0030499254
605_ATF2_P1P2_ENSG00000115966,ATF2,0.0030462854
1902_CSNK1G2_P1P2_ENSG00000133275,CSNK1G2,0.0030365684
245_AKR7A2_P1P2_ENSG00000053371,AKR7A2,0.0030335071
7750_SEC61A1_P2_ENSG00000058262,SEC61A1,0.0030331982
7404_RNPC3_P1P2_ENSG00000185946,RNPC3,0.0030291197
9917_YAF2_P1P2_ENSG00000015153,YAF2,0.003027078
5759_NPAS2_P1P2_ENSG00000170485,NPAS2,0.003025081
9846_WDR81_P1_ENSG00000167716,WDR81,0.0030229501
3642_HAUS8_P1P2_ENSG00000131351,HAUS8,0.003019489
9793_WBP1_P1P2_ENSG00000239779,WBP1,0.0030180395
10498_ZNF608_P2_ENSG00000168916,ZNF608,0.0030165513
5434_NAAA_P1P2_ENSG00000138744,NAAA,0.0030146067
2108_DDX19B_P2_ENSG00000157349,DDX19B,0.0030134453
11276_non-targeting_non-targeting_non-targeting,non-targeting,0.0030126772
10759_non-targeting_non-targeting_non-targeting,non-targeting,0.0030065288
6571_POMT1_P1P2_ENSG00000130714,POMT1,0.0030024326
530_ARNTL2_P1P2_ENSG00000029153,ARNTL2,0.0030011048
1059_C20orf27_P1P2_ENSG00000101220,C20orf27,0.002994758
8815_TEKT4_P1P2_ENSG00000163060,TEKT4,0.002993275
1088_FAM241A_P1P2_ENSG00000174749,FAM241A,0.0029906025
1689_CMBL_P1P2_ENSG00000164237,CMBL,0.002981186
2616_EMC7_P1P2_ENSG00000134153,EMC7,0.002969305
"8340_SPDYE2_ENST00000432940.1,ENST00000507918.1_ENSG00000205238",SPDYE2,0.0029644414
4395_KIF5B_P1P2_ENSG00000170759,KIF5B,0.0029642915
3363_GID4_P1P2_ENSG00000141034,GID4,0.0029634456
6246_PFKM_P1_ENSG00000152556,PFKM,0.002962894
1010_C17orf99_P1P2_ENSG00000187997,C17orf99,0.002958608
10058_ZDHHC9_P1P2_ENSG00000188706,ZDHHC9,0.0029581683
8571_SUCLA2_P1P2_ENSG00000136143,SUCLA2,0.0029577152
7669_SBF1_P1P2_ENSG00000100241,SBF1,0.002955022
3037_FBXW7_ENST00000603841.1_ENSG00000109670,FBXW7,0.002945174
10096_ZFP82_P1P2_ENSG00000181007,ZFP82,0.0029435707
925_BTG1_P1P2_ENSG00000133639,BTG1,0.0029426066
7916_SIMC1_P1P2_ENSG00000170085,SIMC1,0.002940398
7286_RHEBL1_P1P2_ENSG00000167550,RHEBL1,0.0029364186
311_ANGEL2_P1P2_ENSG00000174606,ANGEL2,0.0029316742
10950_non-targeting_non-targeting_non-targeting,non-targeting,0.0029310428
1869_CRELD1_P1P2_ENSG00000163703,CRELD1,0.0029264947
723_B2M_P1_ENSG00000166710,B2M,0.0029243182
10077_ZFHX4_P1P2_ENSG00000091656,ZFHX4,0.002911256
7792_SELENOW_P1P2_ENSG00000178980,SELENOW,0.002907854
4529_LBX2_P1P2_ENSG00000179528,LBX2,0.0029072629
4386_KIF21A_P1P2_ENSG00000139116,KIF21A,0.0029044442
4448_KMT2A_P1P2_ENSG00000118058,KMT2A,0.0029018063
11110_non-targeting_non-targeting_non-targeting,non-targeting,0.0028983406
1258_CCDC138_P1P2_ENSG00000163006,CCDC138,0.0028969706
6779_PRMT6_P1P2_ENSG00000198890,PRMT6,0.0028868965
10944_non-targeting_non-targeting_non-targeting,non-targeting,0.0028862455
10179_ZNF157_ENST00000377073.3_ENSG00000147117,ZNF157,0.0028791127
479_ARHGEF1_P2_ENSG00000076928,ARHGEF1,0.0028790603
1407_CDC45_P1P2_ENSG00000093009,CDC45,0.0028768417
9541_UBQLN1_P1P2_ENSG00000135018,UBQLN1,0.0028747725
8301_SOX9_P1P2_ENSG00000125398,SOX9,0.002873683
3640_HAUS7_P1_ENSG00000213397,HAUS7,0.0028728822
8260_SNX9_P1P2_ENSG00000130340,SNX9,0.0028709476
6664_PPP1R18_P2_ENSG00000146112,PPP1R18,0.0028706745
10794_non-targeting_non-targeting_non-targeting,non-targeting,0.0028643347
2299_DNAJC3_P1P2_ENSG00000102580,DNAJC3,0.0028613182
3133_FOLR3_P1_ENSG00000110203,FOLR3,0.0028611794
10028_ZC3H7B_P1P2_ENSG00000100403,ZC3H7B,0.0028538757
6624_PPID_P1P2_ENSG00000171497,PPID,0.0028520585
3200_FRG1_P1P2_ENSG00000109536,FRG1,0.002842893
10302_ZNF341_P1_ENSG00000131061,ZNF341,0.0028401795
3147_FOXC1_P1P2_ENSG00000054598,FOXC1,0.0028400426
4057_IFT57_P1P2_ENSG00000114446,IFT57,0.002837874
772_BAZ2A_P2_ENSG00000076108,BAZ2A,0.002829378
9854_WDSUB1_P1P2_ENSG00000196151,WDSUB1,0.0028289089
3965_HSFY1_ENST00000307393.2_ENSG00000172468,HSFY1,0.002824008
6952_PURB_P1P2_ENSG00000146676,PURB,0.002822054
10254_ZNF273_P1_ENSG00000198039,ZNF273,0.002813037
5473_NAT8L_P1P2_ENSG00000185818,NAT8L,0.002809726
5118_MLX_P1P2_ENSG00000108788,MLX,0.0028091893
1448_CDKN2AIPNL_P1P2_ENSG00000237190,CDKN2AIPNL,0.0028084659
6395_PKM_P2_ENSG00000067225,PKM,0.0028016365
361_ANXA3_P1P2_ENSG00000138772,ANXA3,0.0027996632
10877_non-targeting_non-targeting_non-targeting,non-targeting,0.0027986898
913_BSG_P1P2_ENSG00000172270,BSG,0.0027979752
9069_TMEM38B_P1P2_ENSG00000095209,TMEM38B,0.002796663
10272_ZNF292_P1P2_ENSG00000188994,ZNF292,0.0027929775
921_BTBD3_P1P2_ENSG00000132640,BTBD3,0.002787882
3027_FBXO5_P1P2_ENSG00000112029,FBXO5,0.0027868245
9673_USP5_P2_ENSG00000111667,USP5,0.0027799965
2429_DYNLRB1_P1_ENSG00000125971,DYNLRB1,0.0027786035
4292_KCNA10_ENST00000369771.2_ENSG00000143105,KCNA10,0.002777277
3110_FLNB_P1P2_ENSG00000136068,FLNB,0.0027756786
6177_PDHX_P1P2_ENSG00000110435,PDHX,0.0027745662
6301_PHLDA2_P1P2_ENSG00000181649,PHLDA2,0.0027723627
677_ATP6V0E1_P1P2_ENSG00000113732,ATP6V0E1,0.0027697764
714_AURKA_P1P2_ENSG00000087586,AURKA,0.0027693051
4367_RESF1_P1P2_ENSG00000174718,RESF1,0.0027673682
8899_THUMPD2_P1P2_ENSG00000138050,THUMPD2,0.0027670676
9789_WAS_P1P2_ENSG00000015285,WAS,0.0027649964
4315_KDELR2_P1P2_ENSG00000136240,KDELR2,0.0027648679
4995_METTL17_P1P2_ENSG00000165792,METTL17,0.002762144
5546_NDUFAF3_P1P2_ENSG00000178057,NDUFAF3,0.0027590122
707_ATXN7L3_P1P2_ENSG00000087152,ATXN7L3,0.0027497772
10643_ZNF793_P1P2_ENSG00000188227,ZNF793,0.0027477718
8594_SUPT16H_P1P2_ENSG00000092201,SUPT16H,0.0027468556
3778_HIST1H4C_P1P2_ENSG00000197061,HIST1H4C,0.0027417757
7619_S100A10_P1_ENSG00000197747,S100A10,0.0027403275
9840_WDR74_P2_ENSG00000133316,WDR74,0.002739586
1324_CCNDBP1_P1P2_ENSG00000166946,CCNDBP1,0.002734939
4608_LMAN2L_P1P2_ENSG00000114988,LMAN2L,0.0027341107
"2864_FAM156B_ENST00000412319.1,ENST00000452021.2_ENSG00000179304",FAM156B,0.002727978
5857_NUCKS1_P1P2_ENSG00000069275,NUCKS1,0.0027278464
8955_TM4SF19_P1P2_ENSG00000145107,TM4SF19,0.002725603
10352_ZNF429_P1P2_ENSG00000197013,ZNF429,0.0027246969
203_AHCYL1_P2_ENSG00000168710,AHCYL1,0.0027182568
11084_non-targeting_non-targeting_non-targeting,non-targeting,0.002713422
1329_CCNH_P1P2_ENSG00000134480,CCNH,0.0027067096
999_C16orf91_P1P2_ENSG00000174109,C16orf91,0.0027028616
3944_HS6ST1_P1P2_ENSG00000136720,HS6ST1,0.0027010536
3137_FOSB_P2_ENSG00000125740,FOSB,0.0026989307
6267_PGR_P1P2_ENSG00000082175,PGR,0.0026986932
1045_C1orf216_P1P2_ENSG00000142686,C1orf216,0.0026943807
5906_NUS1_P1P2_ENSG00000153989,NUS1,0.002693025
9318_TRNP1_P1P2_ENSG00000253368,TRNP1,0.0026891986
8337_SPDEF_P1P2_ENSG00000124664,SPDEF,0.0026862596
9111_TMSB4X_P2_ENSG00000205542,TMSB4X,0.0026819624
5376_MYD88_P1_ENSG00000172936,MYD88,0.0026792013
5689_NKX1-2_P1P2_ENSG00000229544,NKX1-2,0.0026777394
4880_MBLAC2_P1P2_ENSG00000176055,MBLAC2,0.002674271
1766_COMMD8_P1P2_ENSG00000169019,COMMD8,0.0026729642
2847_FAM126A_P1P2_ENSG00000122591,FAM126A,0.0026714932
2034_DAZAP2_P1P2_ENSG00000183283,DAZAP2,0.0026683905
8939_TJP2_P1_ENSG00000119139,TJP2,0.0026637255
8490_STARD4_P1P2_ENSG00000164211,STARD4,0.0026630445
6796_PRPF39_P1P2_ENSG00000185246,PRPF39,0.0026627036
132_ADAMTS14_P1P2_ENSG00000138316,ADAMTS14,0.0026614137
4506_LAMTOR2_P1P2_ENSG00000116586,LAMTOR2,0.0026577422
8829_TEX264_P1P2_ENSG00000164081,TEX264,0.0026563897
181_AGA_P1P2_ENSG00000038002,AGA,0.002654212
5511_NCOA7_P1P2_ENSG00000111912,NCOA7,0.0026516817
10861_non-targeting_non-targeting_non-targeting,non-targeting,0.0026498234
1543_CHAC2_P1P2_ENSG00000143942,CHAC2,0.00264344
10672_ZNF843_P1P2_ENSG00000176723,ZNF843,0.002637267
10162_ZNF12_P1P2_ENSG00000164631,ZNF12,0.0026367775
141_ADAT3_P1_ENSG00000213638,ADAT3,0.0026363789
4203_IRX6_P1P2_ENSG00000159387,IRX6,0.0026260456
302_ANAPC11_P1P2_ENSG00000141552,ANAPC11,0.0026229317
6944_PTS_P1P2_ENSG00000150787,PTS,0.0026213035
9769_VRK2_P1P2_ENSG00000028116,VRK2,0.0026209687
9671_USP54_P1_ENSG00000166348,USP54,0.002618727
7869_SH2D2A_P2_ENSG00000027869,SH2D2A,0.0026180036
2246_DLX2_P1P2_ENSG00000115844,DLX2,0.002617286
8880_THAP7_P1P2_ENSG00000184436,THAP7,0.0026137803
804_BCL6B_P1P2_ENSG00000161940,BCL6B,0.0026074105
8483_STAM2_P1P2_ENSG00000115145,STAM2,0.0026065202
3837_HMGN4_P1P2_ENSG00000182952,HMGN4,0.0026063256
5907_NUSAP1_P1P2_ENSG00000137804,NUSAP1,0.0026037807
6272_PHACTR4_P1P2_ENSG00000204138,PHACTR4,0.002598442
10280_ZNF317_P1P2_ENSG00000130803,ZNF317,0.0025976207
545_ARPP19_P1P2_ENSG00000128989,ARPP19,0.0025923338
5455_NAMPT_P1P2_ENSG00000105835,NAMPT,0.0025882628
4176_IQSEC2_P1_ENSG00000124313,IQSEC2,0.0025873745
3500_GPI_P1P2_ENSG00000105220,GPI,0.0025871254
7031_RAB40C_P1P2_ENSG00000197562,RAB40C,0.0025814683
2913_FAM222B_P1_ENSG00000173065,FAM222B,0.0025755772
8751_TBX20_P1P2_ENSG00000164532,TBX20,0.0025745346
7083_RALBP1_P1P2_ENSG00000017797,RALBP1,0.0025710503
6491_PNMT_P1P2_ENSG00000141744,PNMT,0.0025704794
